HYBAS_ID,TDq0,TDq1,TDq2,Obs_TDq0,Obs_TDq1,Obs_TDq2,FDq0,FDq1,FDq2,Obs_FDq0,Obs_FDq1,Obs_FDq2,Nat_dis,LSR,IE_lmx,Riv_a,GTD,Bio1,Bio2,Bio8,Bio12,Bio15,Elev_range,Str_gra,For_ext,Cro_ext,Area,GDP,HDI,HFP,HMG,Sam_eff,coverage_rate,Num,year_count,year_range,Time span,convex_hull_area,Bio4,Elev,Year,eff,Pop_d,Pop_c,Longitude,Latitude
2040081260,13.26852676,8.797436719,7.257852694,13,8.752454587,7.229274098,2.829864253,2.530624472,2.3684246,3.405810508,2.851709347,2.612240391,0.006,30,4,7228.58,536,27.25774691,12.68060823,24.70278487,122.137112,71.37034339,2952,112,1,3,128548,2965177.877,824,9.132124795,0.287161955,264.4926409,0.438966023,34,12,50,51,56438.06984,440.9175799,486.0637786,2.833333333,6.024302407,79.382,10119.265,40.48048005,20.870643
7040374950,114.1596981,44.74742696,26.39022399,137,46.6390091,26.7585425,12.30415742,4.576922712,3.099405192,20.78520018,7.730087953,4.975349396,11061.337,655,23,32174.52,153,5.179796031,10.7403707,17.4658791,1075.573848,18.51702941,1411,82,75,21,56632.1,3221518.361,929,4.609261925,0.389736633,16651.33378,0.999335331,943,41,60,61,56599.18522,1093.580545,252.1296551,23,166.6101723,104.114,5504.188,-72.92332762,45.19562462
2040003550,78.67267443,39.40719277,29.68717083,59,36.51393126,28.57871847,9.785954669,5.389567376,4.004796439,11.37472568,7.284191908,5.771229517,243.804,146,3,10649.571,432,10.72212508,11.83953642,8.476648764,462.6545443,41.53411335,3661,148,13,35,62833.9,391845.7255,767,10.94816115,0.437258098,1496.007728,0.916858872,94,35,58,59,57610.63899,782.8859666,1171.095572,2.685714286,16.31643072,114.877,7187.695,31.35167743,39.69282544
2040018360,68.61100825,33.36406662,21.00714807,81,34.86870643,21.4297038,10.30627169,5.574667058,4.176047747,14.54605704,7.453849098,5.331673275,189.948,100,23,9450.177,491,15.62181431,12.5356437,9.861587871,516.3510552,52.93772927,1390,124,18,52,57025.9,1442115.748,854,23.94054945,0.361354059,7803.471756,1.013231689,445,42,59,60,57781.23473,647.4512639,506.5082928,10.5952381,77.01462284,77.682,4415.755,-4.44648624,37.74414482
6040345000,38.39712376,27.5353148,15.71481258,19,14.9546088,11.37777778,3.920860957,3.225133981,2.90676968,4.366369403,3.686660155,3.221437676,4447.68,568,9,127813.484,163,24.55413221,11.79996571,24.52801104,1514.433398,81.49662697,1528,57,13,3,308335.3,55359.57044,733,5.350977653,0.137339508,45.40511579,0.290216029,14,4,10,11,57920.45926,87.73948068,456.8568349,3.5,2.417107906,8.121,2466.888,-47.77019402,-11.3797308
8040219290,25.01923969,15.95251712,11.16340533,22,14.48286647,10.58218126,5.418466281,3.456785673,2.7058169,5.742323592,3.972315723,3.175399576,1833.532,308,3,76084.367,260,-4.182997775,11.60658237,10.59106895,351.7700112,53.01130519,2490,250,29,0,196663.3,142.0889159,906,0.631482132,0.0023089,183.0539811,0.294706992,36,13,46,47,57960.28714,1315.025735,1065.505285,2.769230769,6.211149354,0.158,30.122,-135.1469328,61.57895684
2040540100,96.48341514,48.62401591,29.959878,136,51.89157023,30.84462612,13.08073018,8.275222852,6.530314955,21.53566642,10.73317541,7.743874362,506.137,438,3,14636.113,451,7.36325976,9.970380345,8.832691732,790.2479334,34.52576567,2748,234,67,21,40250.1,812849.7875,869,21.05781687,0.553549562,24571.36752,1.454569387,989,71,70,71,58544.40979,705.5437205,577.1851457,13.92957746,168.931586,77.217,3091.033,15.45889675,46.63261265
6040084750,55.48482282,34.50107665,23.96029434,33,24.77213683,19.79452055,4.83291445,2.709122944,2.274624042,5.966253755,4.375540613,3.68952849,2555.918,577,32,57127.688,158,25.84839611,9.82456074,25.40868189,1470.889533,73.41137149,4345,93,22,12,139747.4,445954.4071,739,2.080790394,0.154225072,143.1153639,0.426579448,20,6,49,50,58600.48767,62.58176432,357.1308954,3.333333333,3.412940881,57.342,7925.98,-69.1052974,8.667796031
2040085960,56.52661901,23.7918525,16.72679559,48,22.88441821,16.48243894,8.342122902,3.424544682,2.621635434,9.528542449,4.713604675,3.646138697,0.438,97,14,6477.061,322,10.24843266,12.51660658,2.498109724,471.2315976,55.79473068,2341,100,2,37,58373.7,574685.8257,767,11.09185342,0.477205608,1541.790224,1.004533101,90,30,59,60,58636.25311,783.0798792,1229.130515,3,15.34886614,52.034,3030.3,32.86769444,38.05626589
2040069160,24.02267317,16.73332997,13.64398464,25,16.95018489,13.79792539,3.406627182,2.518262241,2.277243837,4.958625984,3.602343029,3.171080206,0.008,139,2,7419.764,557,7.908350722,8.344740054,11.19796381,518.7280616,42.15936503,4263,309,11,12,48324,1940427.66,766,13.56073435,0.331034592,1614.104793,1.218086683,78,15,57,58,58856.69037,811.4826701,1194.303389,5.2,13.25252907,121.674,5513.437,47.80595301,41.73263128
7040379310,102.1663246,57.13985908,41.77502751,103,57.28987375,41.84441301,10.98285455,6.668653408,5.355342591,16.36132361,10.06550179,7.935295126,1755.618,343,2,20403.262,626,6.776663441,14.03546924,0.830781908,568.5271585,32.14743424,2718,264,62,24,50865.5,53515.88876,911,1.877590822,0.147814648,2182.225674,1.166139399,111,31,55,56,59316.58634,749.4060653,1108.982077,3.580645161,18.713147,4.294,215.661,-116.6672859,46.30661305
5040069970,52.16293654,26.80445638,16.59185511,69,28.62012333,17.10798886,4.152390422,3.189020186,2.857256008,9.428475852,4.947837635,3.683700714,0.14,249,8,6530.891,289,19.46486442,10.24134211,20.97037419,1128.605004,45.9352485,1541,55,70,3,48498.6,2088409.926,957,4.301361125,0.187115831,35939.18175,1.248075782,1743,71,70,71,60527.32995,415.3894002,545.1447262,24.54929577,287.9690879,74.55,3420.699,152.7349765,-27.10776447
7040045890,107.4804149,53.12451097,34.73829284,115,53.935784,34.99133925,10.82229802,5.963880188,4.532398469,17.78892187,9.375064487,6.724435,773.333,474,10,17537.113,93,17.72852835,12.9600887,12.65639964,1344.885875,22.03562701,1210,27,60,20,50745.6,2764918.004,901,10.30424224,0.328680915,5557.132047,1.200729055,282,39,66,67,60931.93446,691.6829958,159.1314422,7.230769231,46.28115002,78.12,3846.944,-84.66770179,32.1948904
2040005690,36.15146954,19.82289797,14.43469607,38,20.10454082,14.55554098,5.893348968,2.924638885,2.454782315,7.592777951,4.140735289,3.348087577,8.508,304,16,26875.887,237,9.716889872,9.730387005,20.13229734,476.2229964,29.55736274,817,130,24,48,105556.4,2968486.936,789,14.02586525,0.421167312,937.8872337,0.578783254,99,21,68,69,61095.30231,994.3929837,124.1143064,4.714285714,16.20419185,62.851,6498.428,39.86076536,45.10579249
4040048900,51.33734558,28.9894621,19.77689695,59,30.3970472,20.33662678,3.993181291,2.798732426,2.50066053,8.271021415,4.995338552,3.87950514,5.189,739,36,18959.391,162,26.66256278,7.526804728,25.74456709,1882.868544,68.66181879,2400,74,36,29,66904,2509765.336,766,0.653628072,0.379628166,4349.515724,0.914111522,291,19,21,22,61158.75105,115.2568301,177.0526417,15.31578947,47.58108938,314.863,20201.326,80.69740308,7.627926804
5040055960,22.43032761,16.95026344,14.43004598,27,18.13375581,15.45472367,3.335048814,2.94085867,2.748482884,4.786973942,3.81701738,3.493565661,0.106,292,10,10921.156,315,15.86070423,13.59704851,11.81456978,353.8775342,47.45230949,597,39,42,18,61996,194147.1575,958,4.788736597,0.322092187,4548.68056,0.992866493,282,48,68,69,61555.44976,531.5842956,347.8782914,5.875,45.81235311,9.357,547.29,116.6692181,-33.6984133
2040085630,13.15421383,9.273523887,7.262847774,13,9.169329909,7.198501873,2.529205661,2.248244004,2.115894328,3.196126786,2.69646513,2.433643866,194.572,59,3,9317.205,474,22.62053106,12.01863174,14.62188777,162.0333302,85.10573484,3785,117,0,4,72749.5,66433.94292,774,5.070735431,0.166641445,178.6953862,0.846129404,13,6,11,12,61561.84797,726.6012451,1009.247965,2.166666667,2.111697493,13.455,978.607,59.01073162,27.77596798
7040041410,99.53905243,31.9133914,17.3776324,140,33.37879645,17.55344508,10.24805863,3.219597894,2.495808944,20.17542593,5.61360221,3.6565981,0.849,429,10,12046.37,178,13.19458184,12.54298174,21.77517816,1093.625366,11.87265106,1320,52,89,15,45961.7,3885497.525,949,13.33479344,0.359513356,29916.21285,1.346143668,1375,31,48,49,61877.03915,823.965489,205.1811287,44.35483871,222.2148989,119.31,5256.001,-78.04377701,37.82233287
1040015030,34.89102593,15.3549142,10.25831745,40,15.91983477,10.41318738,5.182938683,3.05724275,2.620427075,7.639435371,3.895950746,3.111423366,0.084,62,7,8281.702,757,17.47717688,14.46646537,14.02797084,252.0153528,48.22683731,1935,94,4,13,111328.1,806874.4431,732,7.80653337,0.152346921,2281.544372,0.562003051,254,34,69,70,62565.17612,418.4035677,530.4770004,7.470588235,40.59766403,44.551,4776.044,18.85596519,-31.56547381
7040014940,87.51823803,37.26688569,22.50343331,106,38.66026478,22.80414374,9.934787142,5.010811693,3.975053015,16.41746513,7.306461383,5.234775396,6.554,1429,20,19027.398,484,8.049832873,9.45009309,2.572404837,1907.825032,56.71607879,4286,319,86,4,52968.8,1561547.037,947,2.108269978,0.204348526,6286.719729,1.189602883,333,28,47,48,63008.7303,512.6981383,530.0188652,11.89285714,52.84981913,104.66,5239.527,-122.6301179,47.70783403
7040585120,116.915751,58.47451543,39.00823785,106,56.55424681,38.42027137,11.92947929,6.748013813,5.324811437,16.54073265,9.870481325,7.473346291,256.222,120,1,13840.57,632,5.349296636,16.14823371,13.60819485,422.1239478,21.21320618,3018,288,68,4,67936.1,81379.86544,947,4.044253347,0.082887571,1854.684034,0.929030836,126,27,63,64,63114.82874,879.8746636,2455.843081,4.666666667,19.96361275,6.405,429.676,-107.835447,38.88558572
1041472390,28.36686866,19.65681459,14.73927981,27,18.75701899,14.26290516,3.36273761,2.722230991,2.534674351,4.903237391,3.855779645,3.340226117,601.546,255,29,44060.891,189,21.63418441,10.28553003,22.9786022,1131.078477,105.5046381,2843,108,40,14,161059.1,105248.6099,480,8.58602708,0.332060512,173.8492268,0.406543779,28,14,61,62,65466.69967,221.8581747,884.4441269,2,4.276983587,97.427,15362.821,34.40668316,-12.70805121
7040014250,84.84845579,34.44611709,22.24165851,112,35.87890837,22.56143834,10.3317507,4.939376589,3.857492029,17.20741614,7.035096631,5.141696487,0.713,1148,9,17372.873,442,10.24019234,12.15004216,5.196037187,1643.730152,69.65978045,2635,229,94,3,45033.5,133317.4166,929,7.385777348,0.116555209,21184.22952,1.457103111,954,27,48,49,65615.23987,485.9631681,577.1183216,35.33333333,145.3930523,14.221,611.981,-123.4479287,43.44120375
1041576130,41.32531492,23.28520683,15.92338227,51,24.45135573,16.36255107,3.711831696,3.131043982,2.833363645,7.454605778,4.677945078,3.771356424,118.206,56,2,12044.642,441,19.61396549,13.93773413,23.06316361,645.8457809,81.26669966,2228,84,37,13,81485.4,229740.3592,601,9.138803972,0.29707492,2687.598024,0.813175223,219,30,67,68,66265.5359,351.1816853,919.5850667,7.3,33.04885368,54.286,4419.77,30.24710548,-24.49731613
2040085590,37.11793551,20.11705632,13.86669164,33,18.87950275,13.45773604,5.716258132,2.95379063,2.391647227,6.827894569,4.046303355,3.214104989,192.178,91,6,16863.563,428,13.49310543,13.58883664,5.046218462,242.0604365,74.57332251,3428,140,0,10,92395.2,4240053.624,774,12.23247789,0.399322633,476.2152146,0.718339549,44,15,63,64,66373.03888,949.5310001,1622.570283,2.933333333,6.62919775,205.094,18856.051,50.29466557,34.89618187
7040072800,21.67272481,16.44202928,13.82765914,28,17.82812504,15.01259685,2.428763442,2.047946307,1.902904403,4.47272647,3.346234173,3.005121179,0.902,627,39,1869.631,275,24.78873847,9.500951118,25.83221778,1641.935034,39.16522462,1331,175,25,7,13805,6246914.446,829,5.746459442,0.096079725,16805.50525,4.828045233,232,47,59,60,66642.16144,126.2903035,217.3433574,4.936170213,34.81279643,351.796,4569.153,-65.06259134,17.7362081
1040028960,19.60845766,11.08766123,7.601706391,17,10.20222045,7.314694408,4.311635183,2.872767783,2.366286597,4.670785187,3.206914437,2.628616329,240.905,48,3,12199.811,603,20.12180692,13.13398609,14.93228068,141.2218308,67.73965043,3888,96,0,1,95886.5,8712.716829,669,4.349319855,0.08524817,365.0148874,0.69837941,35,12,37,38,66968.63822,682.7071828,847.394937,2.916666667,5.226326969,9.513,906.886,-7.630494381,29.63976391
7040050920,61.12989277,35.91574851,25.17133774,50,32.35742067,23.81124498,4.500765928,2.396679431,2.064454462,7.37269018,4.935530566,3.952112038,3583.284,984,11,70884.508,278,23.34029711,11.44234112,24.20916504,2183.761003,69.14354593,3781,208,51,30,127387.5,264196.1325,679,7.415832637,0.398894933,368.9529977,0.532895269,47,17,56,57,67886.56168,169.6922195,712.0626126,2.764705882,6.923314252,70.189,8887.908,-91.69313362,16.64266315
7040007830,40.09277953,25.51014979,17.33006888,41,25.83107759,17.47868073,3.704751983,2.724361293,2.435535314,6.452342294,4.549527296,3.598908303,87.178,35,2,8553.983,706,17.56288395,17.81187268,24.10106482,584.5434103,94.08470914,3175,179,82,4,77326.4,30433.54833,806,6.287646501,0.11408116,840.5926049,0.882593643,65,27,56,57,68248.37563,596.1084954,1291.63606,2.407407407,9.524036199,4.147,320.263,-109.1017048,29.57211309
1041620200,13.65245895,11.05296688,9.685086797,16,11.75933646,10.37947418,2.774280233,2.536782399,2.412719065,3.668482357,3.157842139,2.966414496,24.496,8,9,3488.271,668,18.96182566,15.37045047,23.72209601,161.6551951,103.843018,1981,66,0,0,86977.8,3501.302025,640,2.653766509,0.024235732,436.8930923,0.790670478,38,13,27,28,68774.15034,463.4374425,1172.123061,2.923076923,5.525331802,0.738,64.383,17.54288513,-25.8906584
1040040240,21.52769012,15.41846954,12.92270436,23,15.98104887,13.37694878,3.055719494,2.605416692,2.456785957,4.434875655,3.55528838,3.23753106,135.536,15,13,9150.69,103,22.28775093,15.17361923,21.41414853,3.381419622,38.31828964,1802,14,2,2,174238.9,16367.56769,606,3.078808849,0.197077732,223.8306142,0.400375273,39,18,45,46,69766.21264,659.3199863,525.8044129,2.166666667,5.590098491,8.611,1506.824,16.38039275,-17.9535295
5040068450,60.18395148,32.30678507,20.40688019,54,30.48006914,19.88800596,4.025150597,3.252624996,2.946292763,7.863767609,5.171810303,4.0226326,336.078,72,2,19884.027,247,22.68869622,9.817937693,26.40734071,1200.932429,77.76498581,1153,36,14,2,130431,2035.218516,957,4.89645112,0.071463926,498.3477854,0.538345661,65,35,66,67,70216.54509,354.0688478,99.2190639,1.857142857,9.257077505,0.178,23.317,146.4409923,-21.00108387
2040416390,49.07347194,26.37514898,21.17238372,41,25.09249432,20.58565582,7.388986726,4.263284305,3.383024507,8.411127899,5.490903785,4.559347138,358.292,135,19,21450.65,120,5.957253468,8.399781593,17.66842656,583.7077873,33.18697369,79,18,22,48,88491.4,67023.84914,770,13.24121378,0.37355056,1050.949584,0.798931844,93,29,35,36,70701.98922,907.2699358,124.4091482,3.206896552,13.15380246,40.778,3550.022,33.82598594,52.19968317
2040008500,39.97575784,22.88523606,17.76228459,65,24.2850641,18.37637639,6.255408377,3.366272843,2.695056103,11.26389462,4.824774793,3.87183213,0.032,137,23,2658.25,295,11.44513568,8.601049455,12.55313755,841.4396795,27.14338472,4472,68,33,36,28146.4,1698330.204,779,11.54913611,0.379429949,19114.345,2.540390471,538,60,60,61,71499.90339,684.6341418,658.6314737,8.966666667,75.24485691,84.021,2197.07,27.85048902,43.29281101
2040021040,94.8146874,57.2778935,41.28426217,136,61.57201483,43.25740096,12.17660956,7.128082824,4.799809472,20.69991797,10.76817981,7.760256276,0.11,647,29,10566.276,149,11.16723188,7.477068166,8.763994933,790.6491776,13.97851281,795,52,3,51,48373.1,7417618.822,919,13.79747802,0.619748559,39091.97467,1.482444464,1891,45,57,58,71707.93438,548.6542116,126.5277389,42.02222222,263.7086142,111.757,5175.723,-1.980017376,48.45024051
7040070790,22.35412509,16.60689906,13.80129842,17,14.00830707,12.0420712,2.707961396,2.127995216,1.960332888,3.423019287,2.976344275,2.717082558,0.152,420,24,12502.926,342,24.12779504,10.71865892,24.93720209,1405.522771,49.50667894,3005,172,21,37,76320.7,1943066.652,640,4.277239268,0.569402421,275.154709,0.962566776,21,13,16,17,73461.82902,124.2026719,403.5451976,1.615384615,2.858627437,267.447,19897.6,-71.2868186,18.91376788
2040033320,85.05882222,54.56664863,43.06323872,128,58.58413103,45.39265977,12.34773902,9.237820398,7.923900025,20.12388857,11.80193551,9.856384858,603.896,355,32,13389.012,240,4.515002593,6.302351666,4.086008849,1267.60541,29.74636734,2293,58,64,9,49858.8,313342.6751,907,4.014752066,0.046329434,59387.7109,1.476976318,2961,46,61,62,73642.70161,661.9485682,601.445868,64.36956522,402.0765039,18.437,877.999,12.98188553,59.66932498
7040039880,78.51991119,27.37143836,17.1438993,140,28.91404005,17.39568304,8.444267121,2.908533705,2.299116558,20.13933113,4.968942097,3.494244734,0.322,607,30,16647.541,165,10.92339876,11.20208054,20.24479059,1149.354589,12.11715011,1093,51,72,20,59618.1,10462540.94,950,14.25382123,0.481074413,78180.95511,1.252450675,4661,36,53,54,74670.86832,891.4474434,158.3961063,129.4722222,624.205946,282.741,16330.19,-75.21108838,40.08611327
2040018460,52.72969901,24.22062698,15.89782748,43,22.51572808,15.45801527,8.083191771,3.301376059,2.505988252,8.914694396,4.597513184,3.487885512,217.284,109,12,11764.984,410,15.2914174,11.07814992,9.176922843,578.8228977,45.81101645,2358,57,18,49,66926.8,1382909.991,852,19.09461713,0.391845354,1404.519565,1.1284755,94,21,45,46,75522.45212,627.2550278,649.1778225,4.476190476,12.44662976,24.973,1665.33,-5.340885356,38.80358538
7040006400,31.31651708,14.86304593,11.04743557,39,15.30634969,11.19559815,3.128115248,2.016299393,1.863886375,6.220227991,3.095286219,2.617041865,0.37,213,11,23797.799,532,19.94375261,15.9094801,23.29976151,875.7391036,106.9243925,3182,251,78,18,116166.9,316369.2325,763,5.561940929,0.255636657,929.6968414,0.660033371,108,15,67,68,76674.04461,346.7446786,1174.382254,7.2,14.08560101,34.282,3925.421,-106.2096117,24.36053155
7040041050,119.9892724,66.68158658,45.23116018,141,69.64915063,46.36791325,11.82808225,6.60575867,4.941408092,20.87614602,11.2849093,8.128565683,1170.84,526,5,32759.84,375,8.670368263,11.37516908,17.69531571,1027.238686,16.38211077,927,90,84,19,70979.5,816944.715,945,28.66599103,0.359424516,6142.618643,1.090862104,436,40,62,63,77430.34427,925.7892049,397.660828,10.9,56.30867383,59.276,4153.667,-76.91574381,41.25190165
2040006600,35.43408894,17.9823043,13.3748051,38,18.22276254,13.46957424,5.946362367,2.931141717,2.399526041,7.723341054,3.986499244,3.223035676,1.084,98,21,9010.969,216,9.925613434,8.532703259,17.53330953,619.2519019,37.32491726,224,41,4,67,75451.4,368136.6491,746,13.57542899,0.407610996,1722.963391,1.032115154,130,35,47,48,77867.1117,877.835838,188.6577133,3.714285714,16.69511006,93.681,6772.449,35.46865118,46.43318607
4040028760,47.08740978,23.19724688,15.78059314,57,24.11106894,16.0702868,3.798268085,2.647189102,2.395361092,7.95280666,4.27288023,3.379494129,307.523,245,22,21235.238,282,25.13550697,10.25946727,24.34658048,971.6550896,87.99322074,2535,82,46,61,78368.8,4959777.46,750,19.06679165,0.610687476,3381.447719,1.002758638,265,15,14,15,78585.64858,191.4929048,616.4501436,17.66666667,33.7211698,477.487,37240.496,77.27851827,11.82632396
2040079320,14.88312535,10.17681389,8.40149622,16,10.64409893,8.745857457,2.992058947,2.519910819,2.368393316,3.708551648,3.001620025,2.746439114,0.079,55,6,6162.629,681,25.71940242,10.05280806,27.75221164,161.3435635,58.01796861,3453,158,4,10,87052.6,238118.3486,482,9.072299881,0.31479206,298.6699995,0.905599339,26,11,41,42,78835.69869,314.8463448,844.133549,2.363636364,3.297998297,155.334,13315.218,44.8634968,14.00894838
5040057720,28.29437443,19.88558585,16.02305143,29,20.08096981,16.16283225,3.839368377,3.327816176,3.075534497,5.471525098,4.314733247,3.793249723,0.041,51,12,16751.604,244,26.1161073,12.54396744,29.67346243,719.0271315,129.4634935,245,27,2,0,175726.2,6751.227098,958,1.307948958,0.001314045,358.5122765,0.451842578,63,20,68,69,79395.6824,314.0791034,77.40662121,3.15,7.934940301,0.323,53.61,119.0666393,-21.57456099
5040011800,22.81518304,12.18627718,8.8175319,23,12.21152798,8.827586207,3.413091379,2.600058262,2.394356148,4.568113158,3.142630115,2.69430325,4.857,769,34,9395.585,393,25.05908462,7.981082787,25.16898374,1577.500341,80.34725522,3445,307,23,32,53151.3,467737.9708,642,13.54235963,0.388014399,827.8254718,1.509073108,44,11,13,14,80204.84265,73.03519496,383.5986959,4,5.485953036,147.427,7523.771,119.7640971,-8.841821307
4040484760,22.26430548,12.05649718,8.243837877,19,11.28027366,7.995616781,3.43531704,2.514612767,2.30950043,5.341864412,3.710584951,3.018079578,1835.154,84,6,48011.813,499,11.92010833,12.97340175,4.54295076,347.5564061,89.29134951,5315,248,0,16,183313.8,192999.304,554,6.36845165,0.29643604,120.0127868,0.438831812,22,16,58,59,80449.86859,959.3186703,1371.749609,1.375,2.734622242,63.191,11528.92,66.98598488,36.82419899
7040049990,80.98329849,30.58934385,18.64677707,44,26.0076912,17.62848752,6.403187642,2.77554008,2.374313476,7.131755963,4.536717782,3.555488823,647.696,157,4,24325.803,441,19.03028981,14.98222166,21.42936152,683.5143751,75.55560726,4859,152,35,25,153217.8,3220093.968,761,12.26329183,0.352502644,509.0792323,0.525302776,78,22,70,71,80483.9415,302.0621278,1490.759382,3.545454545,9.691374272,187.279,29101.594,-99.75847734,22.17056509
2040071700,18.13617333,11.88868451,9.475525656,19,12.08928837,9.600941071,3.024611326,2.545763885,2.377924036,4.014912232,3.14415356,2.823150529,0.193,82,4,10878.726,474,25.13798002,10.05621957,18.87565217,227.4244649,72.05728395,3118,100,0,0,87522.4,147699.7206,773,6.342240519,0.185358186,571.2823232,0.92118363,50,9,24,25,80619.09794,565.5042319,493.8042916,5.555555556,6.202004398,18.15,1579.963,58.99453184,26.45806853
2040022150,85.77103439,28.71679619,19.84257731,167,30.25238842,20.12552971,11.12713182,3.598759611,2.671758615,23.42561344,5.505040505,4.021473127,553.529,265,20,16278.251,171,10.18215323,8.172084002,10.37598203,950.4252692,15.84729462,4031,38,10,51,73248.2,5584735.977,912,12.30974788,0.572504709,168741.3479,1.11575089,12360,56,58,59,81729.53203,632.0855242,471.857886,220.7142857,1512.305245,223.494,16254.429,3.340129721,48.65872866
2040400100,36.39096545,27.60716399,20.59545557,32,24.21556424,18.76299376,5.904039002,3.821163954,3.037474485,6.773751497,5.011371343,4.11154224,531.83,138,11,24989.697,77,6.900058405,8.315793748,17.40845422,600.5619161,33.21039592,63,11,32,31,119911.7,21121.83449,767,19.99591887,0.483827087,325.2393219,0.684359287,39,12,33,34,82064.52958,899.1688631,129.1365534,3.25,4.752357712,37.51,4508.794,27.06003255,51.52395849
4041108580,65.72697465,40.99537765,27.98376823,56,37.08182464,26.47058824,3.758416366,3.040018673,2.757246222,7.835081068,5.698463359,4.554634475,1014.641,350,67,32058.803,96,26.61632851,10.58644735,27.21960443,1250.849512,85.07178958,1185,28,6,49,119866,334180.1902,739,15.83854366,0.646687673,358.7339195,0.684755309,43,16,16,17,82081.71118,212.1009437,223.0321,2.6875,5.238682208,122.032,14541.198,103.2083093,15.60724483
2040018840,97.66167624,53.59513674,37.32561421,95,53.15383895,37.15133107,11.31433761,5.714338409,4.071216762,15.99528312,9.091823452,6.654460027,424.309,173,6,15007.638,453,13.88303327,10.74196666,6.877036445,732.618728,39.02677077,2374,106,36,30,71139.2,5763622.96,862,26.01641564,0.436510443,3879.717512,1.163669958,276,38,47,48,82785.28287,599.1221467,880.7653426,7.263157895,33.33925916,119.879,8494.519,-5.17947064,40.09815049
2040031070,93.81576547,57.42757657,42.27936179,133,61.86500887,44.48879514,13.28259832,9.478924258,7.77397921,20.89578201,12.24093334,9.70241584,0.977,399,12,19543.666,282,2.151966401,7.766162225,11.94102196,678.8770478,24.397423,474,108,81,0,72159.3,29204.85121,900,4.54073069,0.367007432,46619.07751,1.155290142,3364,52,61,62,83362.12651,698.0827345,108.5447654,64.69230769,403.5405694,7.841,547.805,15.01418801,62.56615738
1041515780,33.03395369,19.72021878,17.26832044,25,18.4478196,16.49942241,4.773144796,2.714091628,2.52964567,4.963278938,3.809877527,3.541208528,77.539,18,3,8695.546,180,22.20181011,16.06565491,24.35805118,560.1041534,114.3277613,80,20,1,1,130945.9,2026.128964,667,0.620561074,0.056192795,328.3798882,0.641024023,43,18,63,64,83943.6278,352.9021911,1086.644728,2.388888889,5.122485307,0.75,98.438,20.86801709,-20.33897178
4040007410,74.31383788,47.17728812,36.367883,63,43.39673035,34.46020996,10.06406236,8.113765307,7.196088901,12.18323904,9.559467716,8.206386496,288.913,41,13,27732.947,281,9.537592993,12.27981925,22.01603101,480.867115,114.8200663,2977,97,21,39,215965,5976338.086,747,18.45492501,0.587382426,115.7594981,0.390920933,25,6,15,16,84432.66144,1104.97183,688.8404214,4.166666667,2.960939472,492.096,106475.938,114.6298729,38.66996629
4040223160,14.01745399,11.27413917,9.194731281,13,10.36057171,8.563106796,2.577574771,2.227092684,2.020726036,3.952192025,3.368004003,2.972272102,226.455,33,6,26219.281,135,4.981593219,12.83669707,13.28574646,275.0708426,29.00916418,4017,60,1,3,195514.2,17208.941,794,4.416027399,0.126494434,66.49133413,0.43224195,13,7,26,27,84514.01604,1346.305646,675.2245102,1.857142857,1.538206396,3.158,624.707,77.72176012,46.75361118
6040239720,98.19653352,61.42385257,48.41129633,93,60.32093983,47.79017013,8.254239234,4.838581051,3.631584327,13.53297978,8.986544773,7.220390278,195232.75,634,13,196717.906,156,25.51009457,8.894705025,25.13291637,2087.141827,57.20905142,820,43,91,1,201635.2,14826.38426,682,1.222769663,0.091302429,411.6344765,0.570257177,83,3,5,6,85057.67842,59.27590946,237.0639812,27.66666667,9.758084343,2.815,502.557,-54.04099175,-0.679339911
8040307300,113.7865876,60.0732501,40.52084929,69,47.88585383,36.12286689,13.56431911,8.454826123,6.952343686,13.37784615,9.888236619,8.082468556,1197.726,123,30,46454.027,56,-1.298425531,11.46487446,12.53631001,526.9883745,46.6529569,2961,47,47,2,292498.6,6314.047025,922,0.020866281,0.046970029,116.2398726,0.2916095,34,18,54,55,85298.82716,1076.170631,876.7384603,1.888888889,3.98598681,0.635,186.936,-111.0901051,57.00807854
1041477980,30.70064179,23.89817998,19.74794403,33,25.1742244,20.88711892,3.529269519,3.041932237,2.818637826,5.667292015,4.695727439,4.174321182,192.91,71,0,14982.851,224,21.10292018,15.36323272,30.33654859,110.7817135,142.6255119,3117,34,37,2,107644.4,6801.304369,551,7.971296721,0.155559526,418.0431123,0.79343468,45,12,49,50,85400.57244,427.3289348,433.0859725,3.75,5.269285523,8.604,931.295,17.84603872,-15.74754895
8040009560,31.93133041,26.49652546,23.50773354,23,20.0719315,18.23255814,8.482184771,5.622698978,4.492216242,6.671965757,5.504515149,4.867780518,9232.256,271,23,109417.977,191,-7.287383307,10.90952322,11.91575604,409.7931612,50.74247244,2516,179,10,0,198883.4,18.61268021,917,0.261482768,0.000828806,60.33686069,0.430512319,12,7,39,40,85620.43401,1465.240639,788.9274276,1.714285714,1.401534591,0.035,5.891,-132.070796,65.94874955
