,HYBAS_ID,Nat_dis,LSR,IE_lmx,IE_amn,IE_amx,Riv_a,Riv_v,GTD,Act_eva,Bio1,Bio2,Bio3,Bio4,Bio5,Bio6,Bio7,Bio8,Bio9,Bio10,Bio11,Bio12,Bio13,Bio14,Bio15,Bio16,Bio17,Bio18,Bio19,Elev_range,Elev,Str_gra,Ter_slo,For_ext,Cro_ext,Area,Pas_ext,PAE,GDP,HDI,HFP,HMG,Sam_eff,Pop_d,Pop_c
124,2040030060,575.406,333,7,5,6,18522.1,280561.813,93,343,-0.881175377,8.10414536,23.54667689,954.2992695,19.87423463,-15.1061224,34.9803571,8.373426832,-0.900467717,13.66539109,-10.07410714,570.4056122,65.76785714,30.0127551,26.46808123,188.619898,99.15816327,167.5561224,123.2602041,54,17.97959184,50,31,74,0,53537.6,0,12,111339.4884,876,3.579661884,0.087541291,6649.532291,2.199,117.158
125,2040030100,427.155,314,14,5,6,12643.64,129263.391,143,322,-1.358140538,8.41035978,26.174294,842.741342,17.97696939,-14.1220313,32.09900068,10.6192939,-3.591794685,11.58986188,-9.244544113,707.8836879,96.26973521,34.22354152,32.54594902,248.8770179,112.7835661,243.0091181,151.8596213,1495,463.3662736,87,46,58,0,40545.4,0,21,33344.56067,900,3.265641381,0.162364385,15538.1375,1.47,58.67
126,2040030110,0.624,498,17,10,13,53980.637,769965.188,177,358,-0.055770277,8.588939556,27.92832103,797.7446962,18.73891,-11.94981221,30.68872219,11.45748389,-4.298648542,12.36889906,-7.32717396,669.7995414,89.38192936,31.62688545,32.7587855,238.1472893,108.6445096,231.9019593,125.9872424,1700,414.8624053,112,50,71,0,132914.7,0,20,5346.66201,906,2.173549376,0.391052001,22284.96923,4.003,531.778
127,2040031060,518.071,539,12,9,10,12698.688,172442.594,230,380,0.777745141,9.341557216,29.0578596,820.3431667,20.1523463,-11.94780856,32.10015483,12.54215365,-5.445526775,13.17683789,-7.109969371,697.4984514,86.38994565,31.18980832,30.9807446,242.5496289,111.1565422,240.6386308,122.121669,1378,397.032112,116,52,81,0,31436,0,12,49518.01025,905,2.724505627,0.266493554,26211.98626,1.41,43.4
128,2040031070,0.977,399,12,7,9,19543.666,208512.156,282,409,2.151966401,7.766162225,29.04175586,698.0827345,21.18325643,-5.557289117,26.74054555,11.94102196,1.105034042,15.16781811,-1.932652812,678.8770478,77.02241619,35.9171242,24.397423,216.200431,120.1869545,201.0095281,150.2837937,474,108.5447654,108,50,81,0,72159.3,0,10,29204.85121,900,4.54073069,0.367007432,46619.07751,7.841,547.805
129,2040031490,355.855,362,15,7,8,8013.805,93408.461,259,436,2.739202449,8.363972934,28.61938849,756.2846295,20.48344932,-8.653106789,29.1365561,10.87536839,-1.155993653,14.12864283,-4.490092427,739.9424769,83.9004769,37.5964958,26.22103109,241.0883521,125.5694195,225.9554895,148.2846793,1550,252.1466222,88,42,83,0,28435.4,0,11,1402841.383,895,2.491804858,0.214725739,52469.80876,9.048,248.27
130,2040031500,1.066,293,25,16,22,17533.504,102727.922,166,443,6.193463754,6.944981166,27.34160109,675.0664217,20.37607175,-5.010163681,25.38623543,7.060901537,4.024840214,15.06644583,-1.436839438,867.9137178,99.23024162,48.31582229,23.50675138,283.5906469,157.5161341,216.390569,209.6967264,255,95.33000779,31,20,69,19,114417.4,2,4,131498.8377,909,3.689510879,0.077797421,192024.9892,65.921,6966.7
131,2040033320,603.896,355,32,22,28,13389.012,149943.047,240,443,4.515002593,6.302351666,25.78202268,661.9485682,15.92173462,-8.372749665,24.29448428,4.086008849,1.913915958,10.97701952,-5.127814912,1267.60541,152.4980948,57.5234902,29.74636734,425.3369695,197.8796854,291.8141355,343.6628184,2293,601.445868,58,34,64,9,49858.8,1,7,313342.6751,907,4.014752066,0.046329434,59387.7109,18.437,877.999
132,2040033330,4.804,538,34,25,32,850.151,3141.364,207,439,6.493770786,6.982698925,23.06428789,814.0108558,15.30730316,-14.7357392,30.04304235,7.634274186,-5.373332036,9.718673786,-10.14294848,552.8732976,72.02434654,30.04651555,31.07483502,192.3456887,95.09683575,179.9397242,119.4496035,1776,388.4900123,59,34,79,12,6208.2,0,10,425860.3885,915,3.298844134,0.121398876,120002.5772,38.527,208.289
133,2040033480,3.83,1158,22,14,17,90968.305,950000.688,395,394,2.389235592,8.38035913,23.21347581,963.5189696,17.54819497,-18.47768073,36.02587567,11.09057907,-9.238328348,11.09632394,-12.73589369,467.283856,68.12675788,21.49312415,41.08792921,186.2734774,68.96073412,186.269274,77.52320493,549,215.3566968,390,113,52,2,241416.3,0,18,22965.05616,941,3.863149538,0.06207194,39984.8726,19.684,4625.021
134,2040037990,1.695,573,16,11,13,23529.553,170917.094,257,296,-1.004097514,5.678916646,21.35238783,747.1971096,14.29228695,-12.28160396,26.57389092,9.633013646,-5.638277038,9.660888062,-8.52787554,524.0474649,64.02683387,28.12014563,29.72761371,182.3623921,86.88325917,182.1817691,101.9467031,569,162.9340278,269,90,27,0,74795.9,0,22,4229.378616,931,3.605395747,0.042808789,7460.301968,2.393,172.58
135,2040039390,150.765,280,26,20,23,4477.472,36073.922,131,310,-1.287844514,7.3535711,21.70953799,921.7425437,17.19312084,-16.65464505,33.84776587,11.00632701,-7.194607064,11.03783343,-11.73833322,508.3848654,70.82521326,24.44979809,37.60461256,195.1326731,77.19562257,195.0665456,87.00475496,944,201.4664166,64,40,27,0,17831.6,0,44,4462.630482,875,1.516398057,0.055067932,5159.379977,1.126,18.739
136,2040039400,3.446,415,15,10,13,1718.142,6273.335,247,284,0.029591706,7.148627519,21.45986062,904.7549582,16.70638126,-16.57107259,33.27745384,9.996739242,-8.441532627,10.71403914,-11.51492993,496.8171366,65.39293438,23.31080568,34.03463628,178.663403,76.4434808,176.740777,85.08113894,1187,183.656234,119,63,10,0,9070,0,0,3029.872871,811,1.613412786,0.056491714,2094.818082,10.155,83.799
137,2040039590,281.288,335,13,9,11,7438.128,83574.727,180,312,-0.775644798,8.252688763,22.32663345,1001.036624,19.84629569,-17.07435768,36.92065342,12.16947688,-7.855649989,13.09662153,-11.83599845,556.198174,73.9497988,25.89533123,35.38365886,204.305863,83.33441218,203.2842889,93.52670157,565,179.3666998,85,55,43,0,26402.6,0,16,1235.799665,806,1.094009986,0.05828041,1212.001848,9.538,230.41
138,2040041120,420.303,321,32,22,29,8777.926,84221.797,111,363,0.322549363,7.697029621,21.50569944,990.346358,20.31422965,-15.45832455,35.77255419,11.25409464,-8.586685458,13.8078712,-10.81296001,590.9202142,79.61856615,26.5222877,36.12314528,215.4012152,87.50132039,208.7950461,98.39864782,408,139.8817884,37,25,72,0,41491.9,0,5,926.2125083,800,1.151044579,0.059596348,2868.029664,1.683,64.485
139,2040041840,3261.734,326,3,1,2,145029.75,3840333,57,420,0.963557378,8.896291342,21.41898918,1105.548918,20.77346883,-20.73206757,41.50553641,11.53513496,-10.09675797,12.93597282,-14.77538104,573.0286376,70.13337034,26.28450827,32.27749736,199.0234633,86.84342223,196.8554459,103.0351394,449,137.1071799,60,31,88,2,346666.4,2,5,2030.356899,804,12.54496883,0.045462009,37.50002885,4.92,1667.791
140,2040045150,2.741,326,22,13,20,2011.928,4530.774,502,497,16.56962381,7.686238922,33.17134683,571.7017815,27.90966021,4.834081322,23.0755789,12.01899917,21.92750093,22.06772002,8.404817844,662.8777154,98.04959418,9.081343996,51.23059557,264.443105,51.45760723,72.16242938,228.6979589,2462,400.7415652,334,110,16,27,21105.3,13,12,4941511.985,850,0.089604945,0.48103291,74341.51611,64.457,1213.054
141,2040046500,0.049,157,32,9,27,2777.729,9485.761,426,437,15.78374169,9.57815253,39.30891351,543.532582,29.68863634,5.408364164,24.28027218,14.27784751,23.03866721,23.34283165,10.33350951,577.4507135,86.51400634,8.185650106,47.95498348,226.9221723,49.69080338,89.72502643,171.5079281,1213,137.5073996,199,82,9,6,26322.7,4,11,743619.2779,855,18.38315293,0.433207964,9421.525907,220.688,5432.215
142,2040047500,1.341,304,18,4,15,4555.346,19980.938,501,510,14.70034258,6.884164822,37.5477374,429.5583725,18.99994833,0.690658036,18.30929029,5.564817317,9.019848013,14.10463881,3.742752512,1096.287009,123.5252084,61.10982876,21.7291977,355.5035729,197.2302334,226.7260624,317.0863133,1256,166.5076032,200,101,19,12,33396.8,21,15,3233789.476,871,13.59906963,0.397318792,39524.74489,60.955,1960.81
143,2040048590,0.598,140,15,9,14,372.5,748.854,318,496,16.21332089,6.549421183,40.09562115,375.0511224,18.55520056,2.235266864,16.31993367,6.489379064,10.98797376,14.22792555,5.202520895,1244.743065,138.3006723,71.22844047,23.62857008,403.5790125,225.1173287,259.2946199,369.1752738,873,109.875979,86,56,32,40,5270,1,15,4956717.015,869,12.29329226,0.045655686,12523.71917,219.768,1081.415
144,2040048790,0.44,776,22,7,17,49288.125,306614.938,219,503,8.609811689,6.702061975,27.3755844,654.3194854,20.78938503,-3.620029286,24.40941429,7.095502679,7.092911178,15.39787945,-0.42228648,558.6812592,62.115959,28.13938507,24.90480155,175.9959004,96.4920937,142.7171303,133.77306,101,28.26793558,109,45,5,28,232575.1,36,28,2203802.929,911,9.477402312,0.253746156,684815.3564,258.753,60981.668
145,2040054200,1.023,888,19,7,16,20527.896,138588.906,163,537,9.40690792,5.038282333,29.75643258,447.2754404,10.89800354,-6.009163988,16.90716753,1.533346581,2.788394993,7.261751689,-3.331808652,1039.568218,113.6520973,59.88674085,20.04107562,311.1409227,194.3318581,235.7275407,278.2590773,2006,515.5772788,66,32,6,16,85561.3,49,5,235467.7704,913,5.310467248,0.220711934,87235.70119,77.649,6413.635
146,2040056770,1.903,207,13,7,12,278.159,528.851,66,385,6.873707908,3.008409307,28.34310627,287.1410632,12.00441595,1.371139599,10.63327636,5.12849002,8.551324795,9.979040844,3.165432099,2770.524501,320.1207977,121.3404558,33.03149989,933.9849003,395.8521368,529.9045584,828.8074074,882,176.1071225,25,8,60,30,3306.2,13,9,19319.098,901,7.419357579,0.01585628,205069.2638,18.247,57.067
147,2040059370,0.39,949,2,1,1,139.072,165.288,529,364,7.605055338,4.444729626,19.81290256,704.2140321,3.073193425,-19.65950353,22.73269696,-12.45602776,-3.754473043,0.667145452,-16.03382182,445.369909,51.11469741,20.87739036,26.74238588,142.2400633,71.56385711,91.0099552,131.9403287,1602,382.4780495,857,151,23,5,1668.3,47,19,597.2766567,919,4.844558266,0.001363001,60540.67014,18.378,23.045
148,2040065840,0.623,59,29,8,24,221.06,525.598,332,364,16.18011573,12.19080576,34.19723971,891.1138792,33.04356858,-2.626228714,35.66979731,8.03780881,24.72357845,25.16059762,3.240063472,306.674088,49.31100719,7.614412937,53.53225812,126.8264709,27.06122145,28.99606886,104.0492045,2915,799.8320788,248,72,35,39,3147.6,26,11,25882.95674,774,5.966883165,0.140774205,3494.726141,170.223,525.798
149,2040065960,37.407,97,17,5,11,2210.239,21314.35,518,251,14.68711205,11.28357474,30.99277907,967.9040221,35.41234987,-1.000203331,36.41255312,10.35032637,28.34420671,28.42645093,4.787265392,173.607764,27.25841466,3.641391391,51.83107233,67.36558433,14.08933934,14.22957332,58.77602603,879,61.94381882,211,89,25,37,11588.9,41,13,137571.0226,774,8.72953749,0.178824364,1380.631466,72.915,847.21
150,2040066030,82.971,65,8,4,5,7081.036,97301.539,485,221,14.22252309,9.965169071,28.04871795,975.8348549,34.08250151,-1.393606026,35.47610756,12.96887676,26.64897373,27.08671493,3.225770337,127.4347312,18.88201418,2.516686356,50.9118723,48.91007088,9.083284111,9.818665092,40.01137035,323,64.63260484,135,58,0,7,36400.6,70,3,2682.589005,748,0,0.087482459,494.4973435,29.274,1068.5
151,2040067740,332.599,53,1,1,1,62243.75,1534106.5,133,298,4.16340203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,15,6,36,211008,44,2,0,801,0,0,47.39156809,16.293,3353.271
152,2040068680,8110.642,90,11,6,9,183153.703,15976191,129,379,5.766459121,9.834910336,22.85473737,1254.634517,28.06974385,-14.99401636,43.06376021,18.45156197,-4.113814678,20.64095895,-9.682981891,430.3735172,51.86762561,22.18100724,24.4611151,139.371484,75.55263146,137.646817,90.74942043,404,93.68987147,27,12,7,47,227500.7,29,7,354874.5225,793,11.38538505,0.387274048,70.32945393,38.539,8105.363
153,2040068720,0,24,7,4,5,4009.008,34241.594,144,338,10.47232795,9.860754956,27.08178591,1003.265007,30.33979532,-6.099984622,36.43977998,20.17216486,-1.067952637,22.82516321,-1.84370956,369.5937389,53.13323142,17.51782092,33.92862772,139.0830521,57.0526503,131.5526551,58.38259925,2548,153.5286471,28,9,2,30,63661.9,42,5,115897.2867,763,11.29534839,0.351277263,408.4075405,32.393,2044.008
154,2040069150,381.998,273,2,1,1,13785.611,242114,402,556,7.235887183,8.860078952,28.08843609,848.6158857,23.71620585,-7.895892087,31.61209793,15.10182695,-2.658837839,17.53279507,-3.259941051,674.5987356,94.14489861,31.32175737,38.98222857,258.6777911,101.1263402,238.3969963,102.9856369,5499,1050.516242,298,109,23,23,42927.4,33,20,646797.3357,760,14.3120344,0.363638519,1560.774703,83.547,3563.709
155,2040069160,0.008,139,2,1,1,7419.764,74589.406,557,440,7.908350722,8.344740054,27.51635375,811.4826701,23.87958772,-6.467065867,30.34665359,11.19796381,4.061966106,17.89057835,-1.844480288,518.7280616,74.13969848,17.56584177,42.15936503,202.1663664,61.98722908,158.8390652,74.68842404,4263,1194.303389,309,131,11,12,48324,47,13,1940427.66,766,13.56073435,0.331034592,1614.104793,121.674,5513.437
156,2040070050,703.49,127,4,2,3,44480.746,798057.188,435,435,8.891822734,10.67996875,30.57771662,876.6625516,27.29612533,-7.653545131,34.94967046,11.57543213,7.912368502,19.48882017,-1.939817499,515.3191825,77.29312368,21.12690559,42.2305616,201.4921879,73.82917883,121.1211845,88.08044002,5004,1328.942313,250,90,8,25,189819,35,8,354611.1866,762,11.83086521,0.391997144,2491.847497,70.686,13356.364
157,2040070060,0.039,157,15,4,11,2376.167,9519.631,357,486,12.88464051,9.744577501,30.9616042,783.349637,30.13882535,-1.304229103,31.44305445,11.10095341,22.02250136,22.47144379,3.442457927,590.3565443,93.95238264,12.45273773,45.72619393,234.2558412,63.99144237,65.9264967,158.3390029,3127,485.0573113,206,84,17,37,18917.6,22,9,609330.3931,766,13.83768165,0.479047668,1691.546496,146.39,2715.848
158,2040070510,313.72,157,4,1,3,16950.189,297413.969,526,340,10.40557783,13.28791377,34.76106312,912.3111779,31.14885793,-7.084881926,38.23373987,6.528472367,21.04769161,21.46818391,-0.869776958,349.2517448,60.68510163,4.058019034,66.66519408,158.1222183,14.78254024,18.74447186,115.0331218,4167,1768.763788,253,86,1,14,58651.8,61,3,149558.1097,774,10.11170992,0.387210868,340.9955023,42.945,2520.043
159,2040070520,1.898,235,25,6,19,5045.319,30576.082,647,360,12.28812255,9.68446618,29.83723459,850.864136,29.08021563,-3.385754469,32.46597008,9.163919048,21.66823867,22.56086631,1.76294327,479.2261917,81.08862134,12.13520182,55.18624701,206.8840176,44.3335636,51.89657555,142.1644133,5455,1426.227894,425,154,34,14,27965.1,48,17,714123.7904,774,13.88567079,0.472764636,2932.226239,130.897,3636.505
160,2040071700,0.193,82,4,2,3,10878.726,71569.313,474,108,25.13798002,10.05621957,40.09740591,565.5042319,36.78006784,11.72122899,25.05883886,18.87565217,27.36566239,31.49827486,17.70801583,227.4244649,42.0463255,3.714520446,72.05728395,110.7035575,19.43619643,50.27102713,100.8166503,3118,493.8042916,100,57,0,0,87522.4,14,8,147699.7206,773,6.342240519,0.185358186,571.2823232,18.15,1579.963
161,2040072590,53.425,36,10,7,8,4027.59,30989.459,558,145,20.98697652,11.49748529,37.56190477,730.5410473,35.98313882,5.418824736,30.56431408,12.758026,25.66031084,29.64262282,11.75720006,265.7199036,56.03661015,2.537266466,92.96014278,153.8849909,14.98180282,28.55440275,144.5073454,3720,1132.017118,163,85,0,6,42102.6,61,9,60932.57707,774,7.799415011,0.213695232,451.2785434,18.699,789.399
162,2040072920,119.877,76,34,21,26,8124.603,99358.602,523,183,21.05368348,13.42716983,39.44089168,787.7490247,38.53236709,4.542984753,33.98938232,11.67662986,27.0774906,30.49177522,11.36435761,256.6499437,60.2511146,1.232281403,103.4553309,159.298856,9.214320847,15.22035001,156.13994,3108,1029.019738,118,82,0,6,47607.5,73,1,114339.0922,774,9.572337949,0.280865865,252.0611248,33.575,1595.405
163,2040072930,0.002,139,44,24,35,12317.941,147545.453,412,230,22.10500344,14.14741958,38.23939208,879.2210804,41.64448035,4.658050758,36.98642959,11.99947716,30.94805412,32.65556305,11.1871865,263.3000955,70.87152037,0.139224437,109.3051228,165.5397532,3.087777618,3.700571922,155.7368111,3552,723.5418341,151,72,2,15,57162.1,55,7,482876.9407,774,12.06205859,0.36548802,647.2820278,51.621,2921.248
164,2040073580,0.003,9,6,0,0,2185.574,7254.033,175,86,26.09511639,13.46092402,39.50115167,789.9290587,43.25596252,9.172820155,34.08314236,17.87968347,35.11841791,35.18331092,15.93528074,110.4719131,26.09184558,0,97.03065132,63.29072953,0.404516818,0.404516818,51.80527994,570,135.9656672,18,3,0,2,99750.9,3,14,6807775.081,831,8.861357006,0.255861688,330.8240828,96.697,9071.193
165,2040075170,0,24,5,0,0,4985.198,14557.822,402,74,27.05455304,12.17019176,44.71099974,572.1973739,40.36881521,13.08796783,27.28084742,22.89383018,29.88784462,33.56068512,19.60387936,138.8055328,33.43440357,1.776518986,88.1054837,76.454796,9.070473573,24.66767102,52.07484453,2979,247.5317858,64,42,0,2,98658.6,4,5,6689368.588,820,10.21962058,0.309887625,3476.63559,96.709,9380.101
166,2040077470,10.282,37,3,0,0,2126.304,11276.848,265,70,27.02444172,12.61742763,49.34542505,465.454702,39.64538516,14.01500289,25.63038226,24.83960687,29.10645219,32.38596555,20.85207703,135.8912181,28.56036091,1.926834232,72.71479739,70.73087751,9.379057698,24.80594281,50.36504868,2327,324.9135715,43,22,0,0,23465.2,1,0,175560.7755,796,4.465922815,0.174513916,937.5585974,10.853,254.378
167,2040077580,0,14,6,2,2,1083.155,1447.491,355,41,26.57070353,11.98581105,51.28409454,391.4706764,37.89471148,14.4829148,23.41179667,26.75388624,27.05432485,31.06317111,21.33597434,103.9165259,18.76412438,1.986152382,54.66892811,43.77597157,10.04606809,26.94501738,28.35269669,1690,249.6850395,78,30,0,0,42475.6,15,6,425037.9648,756,4.161128833,0.125719187,3201.838232,4.411,186.84
168,2040079320,0.079,55,6,3,3,6162.629,25099.086,681,146,25.71940242,10.05280806,53.10398366,314.8463448,34.62343022,15.66917431,18.9542559,27.75221164,23.20188975,29.31335281,21.76490214,161.3435635,28.9634283,2.792419121,58.01796861,67.84994689,12.46858522,58.89524867,14.77391598,3453,844.133549,158,88,4,10,87052.6,39,0,238118.3486,482,9.072299881,0.31479206,298.6699995,155.334,13315.218
169,2040081260,0.006,30,4,1,1,7228.58,24256.201,536,94,27.25774691,12.68060823,53.01111498,440.9175799,38.92948013,14.91728875,24.01219139,24.70278487,31.0324906,32.18454621,21.54665832,122.137112,23.94536682,2.854536179,71.37034339,53.11731583,14.28662577,18.23805175,32.34006223,2952,486.0637786,112,74,1,3,128548,3,1,2965177.877,824,9.132124795,0.287161955,264.4926409,79.382,10119.265
170,2040084130,0.001,6,3,0,0,903.315,1553.67,646,25,21.44915354,12.35878113,43.79634589,614.0331177,35.26486907,6.966879597,28.29798946,15.99166379,27.34350684,28.36264226,13.50879862,27.34146516,6.016803919,0.013347793,65.60903267,14.76058587,0.095961101,0.096711914,12.49781311,2494,607.5393581,160,80,0,0,63996.6,2,15,122900.5736,779,5.139905972,0.092722935,625.0332049,12.862,780.256
171,2040085500,226.73,23,4,2,2,53269.766,1037051.438,268,167,14.07713946,13.38943375,32.1551703,1069.588542,36.50797995,-5.32026394,41.8282439,7.735570763,26.17202409,27.35616146,0.892609861,195.1284078,38.72208378,1.214007197,72.78360767,99.81300282,5.472837425,6.94454347,79.16375209,4351,562.0131357,70,30,0,8,461141.1,57,2,273130.2439,669,7.519446212,0.225881056,41.20213965,24.312,11372.146
172,2040085590,192.178,91,6,2,3,16863.563,170580.766,428,195,13.49310543,13.58883664,34.28955721,949.5310001,34.70460094,-4.869669697,39.57427063,5.046218462,24.53751257,25.08827482,1.56564453,242.0604365,43.89237265,0.768329116,74.57332251,114.3667652,4.26835198,7.402402219,99.63481999,3428,1622.570283,140,50,0,10,92395.2,54,10,4240053.624,774,12.23247789,0.399322633,476.2152146,205.094,18856.051
173,2040085620,48.086,38,3,0,0,14060.522,77622.227,462,76,20.44437538,14.68442188,39.59889889,857.3899195,38.63823954,1.564213966,37.07402557,11.34788812,30.05453856,30.69580833,9.481808767,131.692288,32.4179018,0.471469025,95.30815313,81.75609181,2.818154223,3.256069847,66.77120103,4153,1068.910527,118,35,0,1,184066.8,11,8,24542.90518,774,4.326152718,0.140476163,65.19372315,10.568,1965.056
174,2040085630,194.572,59,3,1,1,9317.205,77016.883,474,102,22.62053106,12.01863174,38.69044895,726.6012451,37.4112522,6.439419311,30.9718329,14.62188777,26.96712775,31.16707408,13.28432693,162.0333302,34.49582458,1.432038378,85.10573484,94.94624735,9.818330041,16.04210955,82.74268126,3785,1009.247965,117,46,0,4,72749.5,13,4,66433.94292,774,5.070735431,0.166641445,178.6953862,13.455,978.607
175,2040085670,0,11,5,1,1,3536.151,9593.405,198,34,26.8330059,13.41201552,49.11278931,495.1856674,39.9245411,12.5719553,27.35258582,23.97859922,30.33847047,32.39075428,20.24427854,100.3355816,19.8435988,0.619669852,72.05168477,50.93337538,5.95256356,12.20076982,40.5253704,1646,326.5990625,27,13,0,0,113346.3,6,6,5028.504082,773,1.786040982,0.063787499,167.6278802,1.24,141.71
176,2040085690,232.047,122,19,15,18,10603.876,114140.078,452,348,10.07869727,11.81760416,30.8900584,961.3167958,30.55156245,-7.619227148,38.17078962,7.179286298,21.4490397,21.6931144,-1.913334993,383.8291633,69.39264309,3.413986234,67.71533557,178.9536366,12.886689,20.32778926,117.9828444,2383,1739.608626,167,76,0,24,52199.4,60,9,936794.8101,774,12.11456572,0.52624253,478.932708,101.358,5250.786
177,2040085700,80.955,38,4,0,1,7889.721,58139.016,482,91,16.38092963,14.58226546,37.67728106,904.978449,36.25446964,-2.464800321,38.71926996,6.93671993,26.14388567,27.45470896,5.069579122,118.9474944,25.97381016,0.243349679,85.02105521,65.91383972,2.651807006,3.635886542,57.67151446,3396,1684.735541,153,45,0,4,86961.5,24,7,284787.744,774,6.231244317,0.179384186,137.9921,17.665,1544.135
178,2040085710,0,16,6,0,0,4272.445,13699.446,229,51,28.42515841,14.26106644,45.90278172,629.2064133,43.45702453,12.40405173,31.05297283,24.81413577,34.18331408,35.53472193,20.18456796,106.1747851,29.89536175,0.397788324,99.5707631,68.92799069,3.982252865,6.352999642,48.15139685,2766,197.8110047,27,23,0,0,88615.1,2,24,47140.67699,813,4.233414774,0.152764864,203.1256524,12.634,1118.425
179,2040085720,80.348,24,6,2,3,7470.7,28791.107,356,89,19.20983373,13.83155227,41.36471784,757.9319117,35.98930144,2.538602825,33.4506986,11.07217631,27.78236024,27.82217224,9.472936296,107.404415,22.86590824,0.009381315,78.49494686,60.70043726,0.060515908,0.119255149,58.49724825,3152,779.8480452,71,21,0,7,229408.5,11,35,477852.7136,767,6.300863321,0.176359054,1098.477171,66.096,14915.846
180,2040085730,78.553,62,7,3,4,10942.27,83589.281,424,134,14.82208359,15.28920935,39.27075013,878.8843515,35.21124548,-3.720440734,38.93168623,5.263464558,24.43520597,25.64484656,3.937635296,168.3278322,35.83252405,0.257410111,88.75463167,92.50895916,3.454541392,4.534957848,86.76341267,2324,1923.39491,108,37,0,5,98654.5,35,6,555552.6908,774,8.414657227,0.247437674,101.3638506,48.963,4792.064
181,2040085930,114.566,148,23,16,21,5964.793,61438.191,435,206,14.97589245,15.58217989,40.33375725,861.4063087,35.28903935,-3.330180712,38.61922006,5.176468576,24.67080306,25.58947658,4.462228698,199.0509814,44.7530905,0.139449844,96.94687711,115.1062565,3.941870341,4.942931962,112.4242946,2141,2031.575587,118,73,0,17,31554.1,63,12,871025.8717,774,11.18088513,0.35327797,855.6732723,53.956,1693.34
182,2040085960,0.438,97,14,7,10,6477.061,43439.563,322,371,10.24843266,12.51660658,37.02311408,783.0798792,28.76945262,-4.978282285,33.74773489,2.498109724,19.45886231,19.77005193,0.494457648,471.2315976,69.66757471,6.336598428,55.79473068,188.9656643,25.03658452,40.69664758,184.1589502,2341,1229.130515,100,42,2,37,58373.7,24,0,574685.8257,767,11.09185342,0.477205608,1541.790224,52.034,3030.3
183,2040085990,64.385,145,24,23,24,3515.922,23784.381,400,436,6.873893841,10.69887963,28.76682912,938.0442286,26.8692561,-10.09299884,36.96225496,4.776661499,18.25618366,18.27845668,-4.601086789,527.0922123,76.47830298,10.11611778,50.24817462,202.0339403,36.22898102,39.75118171,144.8729175,2220,2070.394111,152,67,1,15,17316.3,38,0,908278.4175,767,8.440182862,0.433718339,2194.464175,56.134,942.025
184,2040288980,1479.619,207,9,5,7,78817.891,1575722.25,74,462,3.43460814,8.177394366,22.57962062,1009.879376,22.31913261,-13.91740699,36.23653962,15.79900421,-4.555283631,15.81664405,-9.083609799,622.7908141,81.06428218,28.27242179,33.05159708,224.3310334,94.04514704,224.3203955,112.1729426,282,158.9700555,21,12,69,17,235215.6,8,8,69718.83693,782,6.963962355,0.174212597,123.2911423,22.87,5220.112
185,2040289120,1327.141,166,3,1,2,27376.799,860008.25,94,467,3.911088512,8.373863151,22.21644284,1072.712054,23.31793547,-14.38426038,37.70219584,16.77858086,-4.849775624,16.77858086,-9.421923805,587.9117121,79.99850834,26.58632674,33.06505807,209.8676288,89.32913348,209.8676288,105.5865993,207,135.1956719,19,12,53,24,63202.9,12,7,622293.5727,782,13.01152411,0.338698469,1582.20588,86.451,5332.878
186,2040292580,2851.05,156,5,3,4,9986.535,561089.25,105,457,3.830621868,7.760393511,20.73462901,1088.467021,23.05631493,-14.37151871,37.42783361,16.89996998,-3.136534457,16.89996998,-9.857533461,588.0754182,77.20605615,26.41722031,31.31981218,204.5658198,89.56979268,204.5658198,109.7942443,179,119.289153,19,13,56,24,14233.8,9,9,387577.0107,788,10.76079028,0.320101854,772.8083857,51.001,704.051
187,2040292690,268.076,129,2,1,1,21039.496,370828.219,167,457,4.153221993,8.773356114,22.14894738,1147.196017,24.50815717,-15.10600882,39.61416597,17.70616467,-6.483383049,17.70616467,-10.09858107,531.0206036,68.73503948,25.05375719,30.22996391,185.2227989,84.22467059,185.2227989,97.62757731,299,193.5785553,37,18,25,48,67240.1,16,5,198586.866,779,12.64850001,0.388868097,163.592856,33.178,2233.634
188,2040309560,3497.675,142,6,4,6,36443.156,1441508.875,97,452,3.263623265,8.40972897,21.43674676,1122.895505,23.51097917,-15.70565141,39.2166306,16.83301292,-6.572109596,16.83301292,-10.72469757,550.8430118,72.47392096,24.22931742,34.32483365,200.5675256,82.11544998,200.5675256,96.36485207,283,136.8616921,26,12,54,30,92327.7,8,6,266683.8723,785,9.528859173,0.287340456,238.2816858,44.395,4013.93
189,2040309610,4119.174,250,4,2,3,228761.547,6562501,84,450,1.839634038,8.984937963,21.67647252,1174.864274,23.21429534,-18.21765098,41.43194633,15.60377836,-6.126639937,16.07896159,-12.79856015,591.766814,77.78051783,25.72072041,34.12524788,212.6020604,87.63213383,211.598512,105.4734733,1554,232.3086198,46,27,63,23,523314.6,8,6,100101.876,796,8.014448691,0.257293912,108.9210964,24.596,12865.691
