"","Assemblage","qFD","Assemblage.1","qFD.1","Assemblage.2","qFD.2"
"102","2040021040",20.699917974387,"2040021040",10.7681798111607,"2040021040",7.76025627628754
"103","2040022150",23.4256134402969,"2040022150",5.50504050490117,"2040022150",4.0214731270183
"104","2040022160",23.2388665470244,"2040022160",6.22700910221173,"2040022160",4.47864463231118
"105","2040023010",26.7880101039261,"2040023010",8.31309895609772,"2040023010",5.48196173659535
"106","2040023020",22.5102623406759,"2040023020",6.261503607447,"2040023020",4.59685974299269
"107","2040024170",23.6491557543583,"2040024170",11.4367786318625,"2040024170",7.89777758226153
"108","2040024180",6.23337691756147,"2040024180",2.96305731044128,"2040024180",2.52385016954899
"109","2040024230",19.3982834884658,"2040024230",8.7689272765116,"2040024230",6.35120431661216
"110","2040026060",20.8667639673837,"2040026060",12.0904998087542,"2040026060",9.00539641572084
"111","2040026070",3.69059581757913,"2040026070",3.10644609713823,"2040026070",2.72032322281695
"112","2040026550",18.7978071108112,"2040026550",11.7344773856896,"2040026550",8.710092487443
"113","2040026560",10.6965539132413,"2040026560",7.15259450586643,"2040026560",5.30551813265751
"114","2040026920",14.9708353549676,"2040026920",5.63439625291939,"2040026920",4.18107276366929
"115","2040026930",12.5350326907087,"2040026930",4.93881123809954,"2040026930",3.7594701779752
"116","2040027320",11.0753099223593,"2040027320",5.09827185985543,"2040027320",3.73855400417209
"117","2040027330",19.910136094232,"2040027330",8.84533353528551,"2040027330",5.89948231563233
"118","2040028310",16.6546710662615,"2040028310",5.83666380406087,"2040028310",4.1390321771723
"119","2040028320",13.6727487082289,"2040028320",6.34815674146474,"2040028320",4.63338666937243
"120","2040028660",16.1581355104887,"2040028660",5.70891357421926,"2040028660",4.01420694696592
"121","2040028670",18.28207320549,"2040028670",7.73057145724572,"2040028670",5.31861185844336
"122","2040029940",16.6857701010683,"2040029940",10.7354198773307,"2040029940",8.53507601340999
"123","2040029950",16.1581747502794,"2040029950",10.4858326684493,"2040029950",8.09226734833809
"124","2040030060",16.1737572272917,"2040030060",9.75684372789375,"2040030060",7.03236522833118
"125","2040030100",19.3010690775342,"2040030100",11.9285767723425,"2040030100",9.61944284419186
"126","2040030110",21.0109194655056,"2040030110",12.805011823854,"2040030110",10.4479557597679
"127","2040031060",17.8051383554352,"2040031060",10.2420714273957,"2040031060",8.02211792099497
"128","2040031070",20.8957820074446,"2040031070",12.2409333367118,"2040031070",9.70241583971047
"129","2040031490",20.4389391475315,"2040031490",12.3585263952251,"2040031490",9.85324926794203
"130","2040031500",20.6781189132905,"2040031500",11.3259686585868,"2040031500",8.7626152109977
"131","2040033320",20.1238885716285,"2040033320",11.8019355104711,"2040033320",9.85638485844883
"132","2040033330",17.7858411411404,"2040033330",11.7396909029225,"2040033330",9.89950679485678
"133","2040033480",20.9707600215914,"2040033480",11.8159730734301,"2040033480",9.55237946241181
"134","2040037990",16.7018191261102,"2040037990",10.262016827295,"2040037990",8.19011472123429
"135","2040039390",14.6911674776043,"2040039390",10.0204059617124,"2040039390",7.51230726739822
"136","2040039400",9.44453639026432,"2040039400",7.53093900275546,"2040039400",6.66539326564099
"137","2040039590",8.1770155030703,"2040039590",5.53031109064772,"2040039590",4.74289297965386
"138","2040041120",15.9200280072018,"2040041120",10.9333664991241,"2040041120",8.92439025216567
"139","2040041840",7.50356267453478,"2040041840",6.60216179012194,"2040041840",5.91574430437032
"140","2040045150",12.149972594442,"2040045150",5.99308196263845,"2040045150",4.66597337349968
"141","2040046500",14.5519575147757,"2040046500",9.23272965267466,"2040046500",7.04417612365331
"142","2040047500",17.2126166689674,"2040047500",9.19745434233175,"2040047500",6.65209390625113
"143","2040048590",4.98505867007964,"2040048590",2.81992308687583,"2040048590",2.38015498340136
"144","2040048790",21.5498427526323,"2040048790",8.06811469715193,"2040048790",5.49208047647231
