HYBAS_ID,Nat_dis,LSR,IE_lmx,Riv_a,GTD,Bio1,Bio2,Bio8,Bio12,Bio15,Elev_range,Str_gra,For_ext,Cro_ext,Area,GDP,HDI,HMG,HFP
2040439160,788.959,364,1,23219.43,551,5.994960339,8.857285489,16.92104707,471.6885965,18.77217532,1504,504,1,0,107149,22556.38488,667,0.39483463,14.96239172
2040439100,1.126,62,17,4072.99,434,5.748338907,8.749035962,18.55645775,535.9030882,24.80736655,513,75,2,18,61053.3,460869.0721,512,0.368636718,15.76158876
2040006600,6.408,456,15,17709.617,122,9.925613434,8.532703259,17.53330953,619.2519019,37.32491726,224,89,75,0,75451.4,368136.6491,837,0.407610996,13.57542899
2040007930,12.965,864,35,25837.262,270,7.905778628,8.19861631,17.43548161,627.7104409,29.63808274,268,176,69,10,509823.5,393871.1914,892,0.409252267,14.40684683
2040416550,13.567,1096,38,83479.633,367,7.082162328,8.510304968,16.80540748,620.7300172,35.34029944,361,214,66,10,245633.6,115523.028,896,0.539914818,23.71961902
2040416390,1.909,672,0,6.264,597,5.957253468,8.399781593,17.66842656,583.7077873,33.18697369,79,664,66,9,88491.4,67023.84914,894,0.37355056,13.24121378
2040400100,2.959,1166,0,10.511,416,6.900058405,8.315793748,17.40845422,600.5619161,33.21039592,63,224,21,42,119911.7,21121.83449,910,0.483827087,19.99591887
2040400110,5.879,1431,0,478.746,273,6.75879326,8.182184318,16.73776706,622.1369238,33.29699063,173,162,47,18,105812.5,76563.1912,883,0.38928377,15.25368007
2040379750,0.171,1330,33,12781.515,481,6.606744014,8.128198535,16.45868331,641.3970426,32.59676532,216,443,61,12,59389.9,143969.8656,856,0.545811681,17.11653376
2040379760,0.12,946,0,0.021,7,5.673513514,8.027782394,16.15165602,647.5043677,33.06816358,189,-999,0,53,42199.1,1739539.684,775,0.570563933,14.76856138
2040363700,6.018,903,37,11533.815,234,5.799732935,8.853215064,17.55486206,591.4218162,34.9248464,1713,84,44,21,24894.7,276488.0304,722,0.47668814,12.46870185
2040363710,1.066,1726,4,1379.942,199,5.146620513,9.291098781,17.66109116,584.642204,39.31889157,1943,73,90,32,31851.5,402380.4143,624,0.503616628,13.54999514
2040007940,5.189,739,36,18959.391,162,8.124823616,9.489108232,16.60597279,579.6943908,47.509442,2075,74,36,29,162947.9,367718.4494,766,0.695475209,21.22386805
2040008490,165.998,4,7,2164.004,227,9.005449681,10.28292099,17.16320433,628.1098316,27.76626719,2782,89,0,0,786750,245697.8511,706,0.4593894,20.4294309
2040543090,179.48,7,4,12660.456,274,7.922093244,9.977004896,19.41509033,622.1533517,26.93239903,180,157,0,1,45856.7,1058561.286,708,0.64213551,14.8517008
2040543160,0,8,9,3271.311,282,9.666307594,9.90380332,13.16536398,1025.693359,19.73621474,2509,172,6,2,701229.5,4131048.923,708,0.497879607,17.57639847
2040555600,97.999,4,1,10263.772,162,11.50588842,10.15152285,19.48004852,615.9018112,25.3488833,440,78,0,0,412149.8,969307.3521,708,0.537061915,12.75596645
2040555780,285.575,11,18,6924.636,108,9.254603716,9.755595604,17.16566607,670.1857734,33.44576027,2247,56,0,7,95460.8,1323991.211,708,0.447138975,13.97105008
2040548700,224.54,28,10,8550.148,347,11.02339065,8.798293025,16.32589609,819.9688351,30.04038213,3702,180,0,4,257414,505548.1018,698,0.443534117,11.24042477
2040548500,9.444,5,3,3917.966,336,8.751565068,9.344963863,15.89999805,1071.24801,29.8686681,3391,245,2,2,154073.1,2777947.877,696,0.42855102,13.26836149
2040539930,75.099,10,4,9020.631,429,7.884253127,8.771525193,13.93846786,525.083718,20.55797016,1127,296,4,4,211260.4,1003001.783,706,0.570356827,12.55498877
2040540100,34.542,23,14,6941.141,386,7.36325976,9.970380345,8.832691732,790.2479334,34.52576567,2748,226,3,7,40250.1,812849.7875,706,0.553549562,21.05781687
2040008500,1619.172,6,20,2876.046,51,11.44513568,8.601049455,12.55313755,841.4396795,27.14338472,4472,7,0,6,28146.4,1698330.204,741,0.379429949,11.54913611
2040009230,1.81,7,66,1355.249,63,11.8292221,8.319930107,11.52834205,827.2465908,37.75501486,2289,7,0,7,293802.3,3412163.401,747,0.459035752,14.92973696
2040012730,1592.135,9,21,32588.543,68,10.58694605,10.36023065,10.66945275,730.5658834,28.23406364,4494,8,0,8,166674.5,4317916.216,695,0.348522915,13.84687769
2040014550,7.646,3,18,3294.406,35,13.32347936,9.712359596,12.26472,673.4556495,71.74955774,1453,5,0,0,86469.6,2794513.825,755,0.333040742,15.27701431
2040016230,1978.785,42,18,631.478,21,11.54887725,12.98474413,9.705060383,519.0632107,57.27576718,3322,3,0,27,310600.1,3761163.471,692,0.358103371,17.19412268
2040018240,112.469,74,11,12526.117,423,16.9995431,11.42165335,11.68379012,531.2091998,65.83156936,768,179,0,19,5869.8,1410961.277,688,0.390506932,18.38754122
2040018360,1835.154,84,6,48011.813,499,15.62181431,12.5356437,9.861587871,516.3510552,52.93772927,1390,248,0,16,57025.9,1442115.748,554,0.361354059,23.94054945
2040018370,1074.849,256,2,38357.867,613,17.15659287,10.272838,11.76083651,620.6454515,64.01974383,827,555,0,6,5061.3,199611.2958,567,0.552744161,21.57627331
2040018460,716.373,517,3,20003.074,597,15.2914174,11.07814992,9.176922843,578.8228977,45.81101645,2358,595,1,10,66926.8,1382909.991,635,0.391845354,19.09461713
2040018470,470.083,37,24,166.132,6,16.31551956,8.95194326,9.926155484,1071.454315,56.67164113,1918,2,0,2,22751.7,2609282.675,794,0.401292656,17.44399768
2040018840,240.33,25,73,223.455,3,13.88303327,10.74196666,6.877036445,732.618728,39.02677077,2374,1,0,6,71139.2,5763622.96,794,0.436510443,26.01641564
2040018850,226.455,33,6,26219.281,135,14.59910184,8.811830658,7.925940837,1295.343557,38.61444028,2416,60,1,3,14857.3,399621.808,794,0.486150638,17.03160024
2040019150,10.746,14,3,1444.518,101,11.33166327,9.528609523,9.168853807,936.4661417,19.06955571,3130,32,0,0,97239.7,1570520.967,794,0.575389507,14.89668718
2040019160,229.102,17,34,591.261,71,11.90246355,8.989148887,9.677812539,761.2059254,17.15025946,1749,15,0,1,60291.6,778446.0747,794,0.577365841,17.36710195
2040020320,0,13,11,3961.1,172,11.61370088,6.964345453,7.704177826,863.7931051,25.67287591,407,34,0,1,126054,734049.8184,794,0.654346968,14.4793039
2040021030,232.128,23,16,4730.503,69,10.67182237,8.498427683,10.11386102,707.0921556,11.19705729,887,10,5,5,116722.9,748894.7237,794,0.580710623,16.79447655
2040021040,197.613,51,5,15557.483,382,11.16723188,7.477068166,8.763994933,790.6491776,13.97851281,795,280,9,10,48373.1,7417618.822,751,0.619748559,13.79747802
2040022150,19.976,46,2,1673.641,355,10.18215323,8.172084002,10.37598203,950.4252692,15.84729462,4031,133,1,7,73249.2,5584735.977,793,0.572504709,12.30974788
2040022160,362.486,108,9,80480.234,334,9.824852252,7.688218977,11.19954316,780.4269634,16.10346994,1075,201,1,11,76120.6,7565048.014,726,0.667396709,11.30046993
2040023010,75.928,13,2,20294.164,80,8.364557662,8.195683209,16.33348723,638.3059067,26.71554654,1497,22,0,3,163122.5,3662193.355,794,0.631423316,8.918891161
2040023020,36.226,5,2,4288.061,71,8.925658653,7.79961217,13.82328715,784.9407202,17.22607342,71,49,1,2,90031.6,3976586.197,754,0.453483973,8.347218839
2040024170,10.568,8,7,9558.75,206,8.303270091,6.601217358,12.07979353,694.726074,22.9136077,203,154,0,0,138382.8,11063087.68,684,0.568748834,20.19203801
2040024180,27.159,14,5,6320.345,213,8.78279776,7.674004376,16.72731979,533.3643967,22.2235556,132,173,0,0,917.5,1893338.602,677,0.494883104,5.694691491
2040024230,115.269,18,5,6043.572,197,8.230243372,8.171592328,17.15031558,574.5425598,34.99266718,1471,165,1,6,76316.8,931129.2085,708,0.56208886,11.26715449
2040026030,222.757,38,5,31144.92,221,8.374158688,7.077800633,16.16186846,650.1227238,25.79124027,314,117,1,4,425,1761473.574,766,0.430474687,7.149786554
2040026060,86.792,15,1,13150.471,98,8.274665906,8.433100633,16.80717879,598.1854417,37.53610818,2399,23,0,1,118791.1,1558686.472,794,0.503821081,9.86808733
2040026070,49.367,20,6,6368.629,296,7.869741315,7.479199725,15.97166125,669.218415,29.34087954,285,187,0,5,19259.2,1475981.433,693,0.433011221,5.792996463
2040026550,55.947,31,11,6593.045,179,7.524457356,7.905833365,15.99929092,639.1530119,29.19356327,352,150,2,14,192638.2,406362.0487,767,0.313428863,4.435076096
2040026560,59.612,27,8,3664.676,217,7.284138841,7.064725833,13.63186545,678.254782,30.81376726,203,256,3,6,26005.9,336667.6199,710,0.24947919,2.945842015
2040026920,29.808,3,1,5442.801,197,6.113309932,7.792097357,15.78014499,667.9690084,30.40096989,315,26,0,1,92523.9,329767.6762,729,0.491845671,10.65569464
2040026930,0,2,1,1504.569,233,6.391701823,7.565874193,14.3455825,657.8036725,32.06893864,295,60,0,0,43642.5,264192.5321,760,0.155409945,25.29760199
2040027320,2.358,0,1,392.577,176,5.258569446,7.174130802,14.16068661,661.7212516,32.14704295,166,72,0,0,85615,138982.1385,754,0.336243457,3.465016189
2040027330,0,1,1,803.457,71,5.195956504,7.843345616,13.56621335,645.7428986,31.70907086,409,66,0,0,112812.4,4619964.866,735,0.255530027,4.530098656
2040028220,0,5,4,2853.146,276,4.548256182,7.066705865,11.27360566,659.393283,30.83524979,163,179,0,1,1661.3,215139.2857,707,0.368918221,3.964317829
2040028310,1.273,8,2,5095.558,132,3.204161279,7.896290958,13.57975963,615.8916435,33.80887293,268,153,0,0,285333.3,1432933.392,735,0.123233435,6.053994088
2040028320,0,16,4,1371.502,131,4.202423945,7.997399885,12.52513775,599.6310885,32.63356735,260,145,0,0,9293.4,189598.0406,733,0.124080763,6.723867093
2040028660,0,0,0,27.835,95,3.113342183,8.147961521,12.65795687,608.1331601,32.30680686,366,67,0,0,26798.3,590354.4155,746,0.079359736,11.82424539
2040028670,0,93,24,5744.263,221,3.529071826,8.207514439,12.40458137,607.2680985,29.04380867,437,97,0,0,100516,37263.76697,604,0.33501736,7.855527578
2040029940,0,4,1,1142.115,242,1.22611514,8.671671004,11.78321521,542.9839392,35.33780732,724,75,0,0,25804.2,40702.62414,736,0.489415124,11.56404481
2040029950,0,0,0,41.983,80,0.701772949,8.407788357,9.192528749,581.8133175,26.86049142,144,49,0,0,21435.1,10164.11725,740,0.070017551,7.689910019
2040030060,0,4,2,1679.633,263,-0.881175377,8.10414536,8.373426832,570.4056122,26.46808123,54,88,0,4,53537.6,111339.4884,734,0.087541291,3.579661884
2040030070,8.724,12,2,1487.72,228,1.060434009,8.845542809,10.75785368,525.5789432,37.68265385,1818,174,0,0,295,393792.0406,717,0.069176014,2.458701078
2040030090,9.021,12,3,3094.551,110,1.337680676,8.504516256,10.54458579,611.9043053,33.98041225,1955,103,1,1,141.9,4642.661079,708,0.135989525,5.824085551
2040030100,73.435,106,15,5657.26,284,-1.358140538,8.41035978,10.6192939,707.8836879,32.54594902,1495,168,0,0,40545.4,33344.56067,604,0.162364385,3.265641381
2040030110,0.044,6,6,431.42,218,-0.055770277,8.588939556,11.45748389,669.7995414,32.7587855,1700,127,0,3,132914.7,5346.66201,677,0.391052001,2.173549376
2040031060,0,5,3,849.102,116,0.777745141,9.341557216,12.54215365,697.4984514,30.9807446,1378,20,0,0,31436,49518.01025,794,0.266493554,2.724505627
2040031070,10.546,15,2,1087.396,134,2.151966401,7.766162225,11.94102196,678.8770478,24.397423,474,183,0,1,72159.3,29204.85121,713,0.367007432,4.54073069
2040031490,3.331,45,12,1474.398,178,2.739202449,8.363972934,10.87536839,739.9424769,26.22103109,1550,128,0,0,28435.4,1402841.383,604,0.214725739,2.491804858
2040031500,0,0,0,47.932,76,6.193463754,6.944981166,7.060901537,867.9137178,23.50675138,255,128,0,0,114417.4,131498.8377,735,0.077797421,3.689510879
2040033320,75.414,71,8,4443.618,248,4.515002593,6.302351666,4.086008849,1267.60541,29.74636734,2293,158,0,0,49859.1,313342.6751,604,0.046329434,4.014752066
2040033330,0.411,2,1,434.881,78,6.493770786,6.982698925,7.634274186,552.8732976,31.07483502,1776,54,0,9,6208.2,425860.3885,762,0.121398876,3.298844134
2040033480,0,0,0,65.027,60,2.389235592,8.38035913,11.09057907,467.283856,41.08792921,549,46,0,0,241416.3,22965.05616,760,0.06207194,3.863149538
2040037990,19.5,113,20,2332.024,233,-1.004097514,5.678916646,9.633013646,524.0474649,29.72761371,569,97,0,0,74795.9,4229.378616,604,0.042808789,3.605395747
2040039390,0,1,1,382.367,72,-1.287844514,7.3535711,11.00632701,508.3848654,37.60461256,944,45,0,9,17831.6,4462.630482,767,0.055067932,1.516398057
2040039400,17.266,134,13,4616.214,154,0.029591706,7.148627519,9.996739242,496.8171366,34.03463628,1187,104,0,0,9070,3029.872871,616,0.056491714,1.613412786
2040039590,0,28,8,5155.749,119,-0.775644798,8.252688763,12.16947688,556.198174,35.38365886,565,83,0,0,26402.9,1235.799665,623,0.05828041,1.094009986
2040039600,0,0,1,48.131,237,-0.871628519,7.260141193,13.05851635,499.2545944,39.1229116,181,72,0,0,121814.1,2518.976291,767,0.049097013,2.343482619
2040041120,0,0,0,158.777,58,0.322549363,7.697029621,11.25409464,590.9202142,36.12314528,408,53,0,0,41492,926.2125083,736,0.059596348,1.151044579
2040041130,0,56,8,3158.996,132,1.225414619,7.473044157,8.243265763,560.7354751,37.50651345,357,126,0,0,1647.9,769.0004972,604,0.064716551,14.93469007
2040041180,0.626,6,4,225.936,96,1.289406771,7.790091312,7.880007261,568.8951379,35.22536644,134,46,0,49,31323.9,344.9418151,750,0.075822117,21.65897407
2040041190,1.618,14,2,1743.639,135,1.118863177,7.963957906,13.05248415,606.9779683,32.74349895,289,22,0,0,10087.8,948.7483529,794,0.070341552,14.66865257
2040041390,9.475,1320,27,50078.426,273,1.475228297,6.916047664,8.455972114,513.39519,36.51711461,205,256,51,41,1047.7,1456.223298,699,0.034608475,21.13878297
2040041420,586.549,1032,11,7271.226,126,1.576642267,8.322390935,14.43102391,589.6539363,32.71809825,432,93,39,37,63771.5,6439.943976,710,0.01901377,21.45762935
2040041430,1.212,1084,22,7447.026,19,0.861437233,7.72700482,9.511083908,497.2527393,35.42113122,217,20,53,25,12788.4,3574.437065,714,0.007531715,12.53366043
2040041840,731.008,1152,7,7457.825,123,0.963557378,8.896291342,11.53513496,573.0286376,32.27749736,449,68,53,33,346666.4,2030.356899,713,0.045462009,12.54496883
2040041850,0.225,1162,21,14270.187,92,-0.237068476,7.353470478,5.873881461,445.19026,33.86075586,320,82,45,43,34207.7,163.6221337,710,0.020802842,3.741177667
2040042370,1946.368,1439,11,23923.771,160,-0.867436204,8.665886599,10.09505716,563.2004375,31.23326476,1718,134,48,51,76753,32.44515413,702,0.361960463,13.2913785
2040042380,0.203,1261,30,6377.148,14,-2.400131464,7.578602154,7.413769101,459.8770406,30.31128236,1232,14,29,41,60914.4,1492.438796,685,0.590404865,12.62454054
2040043720,3053.145,1675,17,32161.85,95,-3.06016783,7.06413069,10.12346386,637.6694466,81.99490262,2328,114,19,38,312705.4,20.00170726,681,0.423220056,0.002402442
2040043730,1.563,1409,40,19533.945,61,-6.138295716,7.960973386,13.47725709,521.4322479,62.61549979,3242,61,14,48,75597.5,237559.6398,677,0.474132136,0
2040045150,18.571,1951,11,2993.707,178,16.56962381,7.686238922,12.01899917,662.8777154,51.23059557,2462,83,68,34,21105.3,4941511.985,702,0.48103291,0.089604945
2040046500,7.609,1454,27,659.063,121,15.78374169,9.57815253,14.27784751,577.4507135,47.95498348,1213,40,61,24,26322.7,743619.2779,744,0.433207964,18.38315293
2040047500,0.516,1660,17,3956.586,67,14.70034258,6.884164822,5.564817317,1096.287009,21.7291977,1256,23,26,31,33396.8,3233789.476,696,0.397318792,13.59906963
2040048590,8.748,1520,50,55362.961,150,16.21332089,6.549421183,6.489379064,1244.743065,23.62857008,873,212,16,53,5270,4956717.015,689,0.045655686,12.29329226
2040048790,4.857,769,34,9395.585,393,8.609811689,6.702061975,7.095502679,558.6812592,24.90480155,101,307,23,32,232575.1,2203802.929,642,0.253746156,9.477402312
2040054200,10.683,461,37,6384.677,386,9.40690792,5.038282333,1.533346581,1039.568218,20.04107562,2006,198,18,28,85561.3,235467.7704,633,0.220711934,5.310467248
2040056060,12.108,1060,36,6577.996,109,0,4.221145192,5.172791227,1237.679516,35.58471701,354,47,22,41,0.3,48368.65509,692,0.060503757,4.347818204
2040056770,3051.015,1596,8,36504.383,131,6.873707908,3.008409307,5.12849002,2770.524501,33.03149989,882,104,71,21,3306.2,19319.098,746,0.01585628,7.419357579
2040057170,1.252,1559,17,55876.711,99,1.144240881,3.94336803,-2.885468377,950.2281825,22.21071277,2104,41,57,24,101854.6,444687.2415,730,0.00221932,2.508968312
2040059370,5684.499,1983,7,60380.574,179,7.605055338,4.444729626,-12.45602776,445.369909,26.74238588,1602,120,51,31,1668.3,597.2766567,691,0.001363001,4.844558266
2040059450,6.695,2151,21,20091.66,108,6.22599953,4.314837342,-4.067877409,242.0305928,25.55422026,594,57,40,32,1717.9,482.0865227,736,0.584047757,5.628404573
2040059500,3063.98,2161,3,29849.967,298,-2.845776623,4.997985642,0.76936671,332.9787973,25.9187087,1434,181,83,14,384.4,4.618057742,786,0.509092031,3.492815903
2040059510,13.964,1417,16,87338.641,236,-8.399279125,9.824880468,11.46153374,416.8330798,42.80354589,3355,154,68,17,61158.1,5.581755636,749,0.30859077,6.118108999
2040062160,2979.314,1380,9,37468.832,194,-12.55015438,11.03424888,8.622577886,317.8437574,60.28913609,3762,158,54,17,16035.6,1841006.391,695,0.259881186,6.19941232
2040062920,3.588,1004,21,7299.238,133,-9.889518922,11.06704192,8.61907394,313.5569244,41.69330892,40,60,35,33,79657,365827.223,692,0.170027251,5.694704562
2040065840,2.111,1018,1,5.302,190,16.18011573,12.19080576,8.03780881,306.674088,53.53225812,2915,108,86,45,3147.6,25882.95674,688,0.140774205,5.966883165
2040065960,0.168,1707,10,477.998,212,14.68711205,11.28357474,10.35032637,173.607764,51.83107233,879,51,81,19,11589,137571.0226,690,0.178824364,8.72953749
2040065970,0.084,1814,0,0,32,17.75649958,11.67943711,12.45154573,133.0211481,50.98776571,1861,-999,12,24,1605.7,5442.716523,685,0.095954784,9.713577913
2040066030,11.949,1476,34,98896.5,295,14.22252309,9.965169071,12.96887676,127.4347312,50.9118723,323,212,27,32,36401.2,2682.589005,626,0.087482459,0
2040066040,11.802,1008,32,48048.465,362,16.66955289,9.755820181,12.8430269,115.9899661,48.04476117,500,312,64,39,21400,137998.3303,682,0.087816846,0
2040066340,7.516,1156,34,8022.038,308,15.13643762,9.73753583,11.87705229,125.3978075,36.3661621,588,238,74,17,51498.9,2679.680741,676,0.06072458,0
2040066350,5.31,822,30,3614.724,336,14.98408336,9.369768629,11.67517131,126.3010788,26.7805461,305,206,91,11,4426.2,283784.6836,664,0.123038091,0
2040066490,10.556,1095,22,814.212,290,13.32495659,9.958390485,11.98676701,126.7322941,31.52603508,515,150,96,10,58201.4,2583.49108,796,0.111196383,0
2040066500,5.56,1230,19,13680.363,408,12.15364881,10.48396922,17.01424293,137.9910595,21.67383369,102,324,76,3,38781.8,2047.121058,516,0.128797942,0
2040066850,1564.569,1704,6,17614.971,422,11.50979001,11.19178799,11.87406502,200.0310132,17.24189871,615,426,81,3,14912.3,42002.05261,516,0.091886209,0
2040067280,16.345,2246,24,27025.461,113,11.28853705,10.28346877,18.02360838,147.3821138,17.16953915,7,140,78,4,23806.2,6217.305909,516,0.255571663,0
2040067290,4787.687,2383,24,49390.867,163,9.911512132,10.94937601,4.252778445,222.785124,18.02724151,377,235,77,7,19955.5,4373.843951,518,0.292670364,0
2040067570,0.752,1830,25,126344.102,167,7.257189236,9.868760936,19.25778068,152.7068063,18.03717326,11,198,76,14,73153.5,6277.954446,634,0,0
2040067580,3692.781,1547,12,45864.227,344,9.139879058,10.96306158,17.50481897,349.7825702,25.27857159,1090,347,87,12,937.3,141138.9238,577,0,0
2040067650,5.576,918,28,6716.796,224,6.897425401,0,0,0,0,0,128,81,9,74239.9,148620.9718,556,0,0
2040067660,3817.651,1717,25,47041.066,258,9.151037427,0,0,0,0,0,264,64,6,2009.2,0,519,0,0
2040067740,1.713,1518,22,29844.738,405,4.16340203,0,0,0,0,0,419,68,4,211008,0,516,0,0
2040067750,1.537,365,16,90882.547,125,8.031361848,10.47894281,14.64418547,247.3808224,17.91323031,245,28,46,1,180339.1,19816.71699,957,0.157731873,6.854904753
2040068680,0.01,1619,11,859.747,256,5.766459121,9.834910336,18.45156197,430.3735172,24.4611151,404,267,83,14,1404107.6,354874.5225,578,0.387274048,11.38538505
2040309610,1.458,1922,7,850.879,275,1.839634038,8.984937963,15.60377836,591.766814,34.12524788,1554,317,61,2,523324.3,100101.876,516,0.257293912,8.014448691
2040309560,20.328,2617,36,16484.955,249,3.263623265,8.40972897,16.83301292,550.8430118,34.32483365,283,366,75,3,653336.5,266683.8723,516,0.287340456,9.528859173
2040292580,0.297,1849,27,7021.172,288,3.830621868,7.760393511,16.89996998,588.0754182,31.31981218,179,276,77,1,493758.1,387577.0107,515,0.320101854,10.76079028
2040292690,0.06,1762,1,121.407,264,4.153221993,8.773356114,17.70616467,531.0206036,30.22996391,299,163,33,6,67240.1,198586.866,652,0.388868097,12.64850001
2040288980,0.252,1934,0,0,25,3.43460814,8.177394366,15.79900421,622.7908141,33.05159708,282,-999,0,10,235215.6,69718.83693,910,0.174212597,6.963962355
2040289120,20.022,1741,0,114.749,512,3.911088512,8.373863151,16.77858086,587.9117121,33.06505807,207,223,0,8,244308.3,622293.5727,849,0.338698469,13.01152411
2040315950,0.222,2209,0,0.026,38,4.529229093,8.561230484,17.67383813,529.3227406,29.28259025,214,-999,0,42,50378.5,124142.7697,910,0.396793108,12.55439785
2040315940,1.628,1879,0,10.616,34,4.895072006,8.309718057,17.11996456,604.1369942,32.4042376,233,120,0,2,130724.4,3448947.968,648,0.378401579,13.92554832
2040068690,0.528,1432,0,3.949,18,10.35951465,7.975902024,21.22431268,205.4587629,14.64851787,6,-999,0,1,114,228.1301726,708,0.054057681,7.929943187
2040068710,1.67,1146,10,1767.264,84,9.833967757,10.09572965,21.46163938,289.8631583,28.13612948,334,389,37,0,51386.4,21471.85907,591,0.200105766,6.526600587
2040068720,0.106,292,10,10921.156,315,10.47232795,9.860754956,20.17216486,369.5937389,33.92862772,2548,39,42,18,63661.9,115897.2867,958,0.351277263,11.29534839
2040069150,140.282,26,3,6482.884,480,7.235887183,8.860078952,15.10182695,674.5987356,38.98222857,5499,27,21,29,42927.4,646797.3357,958,0.363638519,14.3120344
2040069160,0.168,59,5,5013.04,433,7.908350722,8.344740054,11.19796381,518.7280616,42.15936503,4263,33,8,45,48324,1940427.66,958,0.331034592,13.56073435
2040070050,21.902,13,4,3973.881,287,8.891822734,10.67996875,11.57543213,515.3191825,42.2305616,5004,18,0,1,189819,354611.1866,958,0.391997144,11.83086521
2040070060,0.013,12,5,1515.029,198,12.88464051,9.744577501,11.10095341,590.3565443,45.72619393,3127,18,2,1,18917.6,609330.3931,958,0.479047668,13.83768165
2040070510,24.488,18,16,4250.487,244,10.40557783,13.28791377,6.528472367,349.2517448,66.66519408,4167,19,0,0,58651.8,149558.1097,958,0.387210868,10.11170992
2040070520,0.015,23,11,3002.236,166,12.28812255,9.68446618,9.163919048,479.2261917,55.18624701,5455,19,1,0,27965.1,714123.7904,958,0.472764636,13.88567079
2040071190,47.883,28,19,5704.824,398,26.40160985,14.77846143,30.70318342,214.2698259,101.8467867,875,34,0,0,1638.5,3459.964021,958,0.133676662,4.325112115
2040071260,0.041,51,12,16751.604,244,22.78257731,15.18731368,24.7811346,220.2018745,82.79559582,2781,27,2,0,34558.4,6067.234841,958,0.144281273,3.351398261
2040071270,0.008,68,12,3863.17,126,26.13554861,13.89927452,25.28620192,184.2636582,86.88611238,1359,28,22,0,17779.7,6863.204738,958,0.171239597,5.437855907
2040071690,483.716,90,4,19472.164,208,25.02584987,14.04379999,22.08826773,170.5429021,79.96982764,1676,28,12,0,33814.3,12431.53873,958,0.171189431,4.557334308
2040071700,0.279,229,13,38720.719,286,25.13798002,10.05621957,18.87565217,227.4244649,72.05728395,3118,48,24,0,87522.4,147699.7206,951,0.185358186,6.342240519
2040072590,345.364,87,2,18545.555,195,20.98697652,11.49748529,12.758026,265.7199036,92.96014278,3720,26,24,0,42103.7,60932.57707,891,0.213695232,7.799415011
2040072600,0.904,501,15,53035.176,137,25.13426155,10.17859808,17.18401944,228.151668,97.11083146,2107,30,46,0,21327.6,1258426.044,891,0.287736137,10.84563501
2040072920,296.798,121,2,14253.92,134,21.05368348,13.42716983,11.67662986,256.6499437,103.4553309,3108,20,24,0,47607.5,114339.0922,891,0.280865865,9.572337949
2040072930,0.253,133,10,33381.484,142,22.10500344,14.14741958,11.99947716,263.3000955,109.3051228,3552,20,10,0,57162.1,482876.9407,924,0.36548802,12.06205859
2040073570,249.73,54,7,20605.434,130,25.48360882,15.51417673,15.71834071,151.5015893,97.2754477,9,20,6,0,829646.9,1220772.822,957,0.359254567,19.80212481
2040828790,0.396,706,16,8098.371,258,17.30877435,14.67248025,6.460337722,314.6556883,94.29397264,4213,121,76,1,72431.9,768936.4748,957,0.419469583,12.76635103
2040828780,336.078,72,2,19884.027,247,24.58224309,15.23199617,14.68213136,125.5872558,92.23635774,372,36,14,2,756435.6,2690776.24,957,0.267267532,13.84559137
2040816860,0.618,271,16,3091.776,224,24.20489154,14.95833297,14.6782608,143.9130435,98.31943545,3,41,63,2,685210.5,5697942.652,957,0.501827459,33.52237185
2040816870,211.296,41,1,13106.121,322,16.12025173,15.17939878,6.052169689,402.3386181,86.75763303,3529,39,26,7,50661.6,461229.0745,957,0.509526991,11.85749001
2040816390,0.364,101,10,1402.655,271,24.26789715,14.99849215,13.58829405,119.5842717,89.48157297,669,39,56,4,463867.1,433888.1614,957,0.167616726,6.67363829
2040816320,40.66,37,1,2352.672,365,18.0410896,13.29079406,7.807715388,502.4769274,87.30694021,3758,45,27,6,221327,1259938.754,957,0.420948775,13.01099909
2040785900,0.14,249,8,6530.891,289,16.62462917,13.38122151,7.837958271,329.5500539,73.71006769,3977,55,70,3,346812.7,325087.0661,957,0.280947754,9.527426447
2040785890,138.42,213,6,3590.937,418,21.42700099,15.11143817,10.598039,89.42569696,78.86952682,918,137,84,5,69877.8,167825.927,954,0.062907889,3.796239728
2040073580,0.05,200,8,28692.896,301,26.09511639,13.46092402,17.87968347,110.4719131,97.03065132,570,88,55,5,99750.9,6807775.081,953,0.255861688,8.861357006
2040075160,255.474,6,3,8146.167,347,28.13297922,12.44981165,23.89743782,63.74336004,106.9036107,167,24,1,14,17553,2989.696205,951,0.075316529,2.609469134
2040075170,351.789,65,3,40953.633,211,27.05455304,12.17019176,22.89383018,138.8055328,88.1054837,2979,42,17,21,98658.6,6689368.588,954,0.309887625,10.21962058
2040077470,34.799,9,10,5459.113,125,27.02444172,12.61742763,24.83960687,135.8912181,72.71479739,2327,14,3,5,23465.8,175560.7755,954,0.174513916,4.465922815
2040077480,122.632,15,3,1643.42,136,27.70829066,11.97838379,25.98669496,98.76580588,64.80927264,279,13,32,22,3644.6,9617.151605,954,0.116425384,4.320710891
2040077570,53.536,24,2,5246.03,173,28.07846519,13.09764652,25.94167564,108.1388487,68.39402617,792,19,12,3,17164.5,5359.427777,957,0.071587639,2.310468538
2040077580,145.962,25,5,16681.793,239,26.57070353,11.98581105,26.75388624,103.9165259,54.66892811,1690,36,21,15,42475.6,425037.9648,955,0.125719187,4.161128833
